股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1110,東泥,2026-06-26 11:26:58,True,14.85,184 張,+39(23%)/+91(50%)/+27(42%)/+74(31%)/-99(30%),+132(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,7,85.7%,0.74%,1.48%,0.0%,0.47,站上60T進場,站上60T出場,1110,🟢 已滿足進場條件
1307,三芳,2026-06-26 11:26:59,True,34.4,834 張,+221(19%)/-269(16%)/+197(22%)/-403(47%)/-239(21%),-493(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,8,87.5%,3.66%,11.48%,-4.36%,4.67,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1307,🟢 已滿足進場條件
1339,昭輝,2026-06-26 11:27:00,True,43.4,68 張,-33(14%)/-3(3%)/-1(1%)/-23(23%)/-23(25%),-83(12%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,36,80.6%,0.79%,5.57%,-9.72%,3.34,直接進場,站上60T出場,1339,🟢 已滿足進場條件
1326,台化,2026-06-26 11:27:00,True,54.0,23212 張,+10950(33%)/-12436(24%)/+21472(32%)/+6377(8%)/-19250(42%),+7113(3%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,0.69%,1.22%,0.1%,0.56,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,1326,🟢 已滿足進場條件
1324,地球,2026-06-26 11:27:00,True,10.2,58 張,-16(25%)/-5(5%)/+5(12%)/-4(10%)/-20(32%),-40(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,4.05%,9.06%,0.39%,3.48,站上60T進場,碰觸20T(布林中線)以上出場,1324,🟢 已滿足進場條件
1409,新纖,2026-06-26 11:27:00,True,26.1,14518 張,+3492(10%)/-3695(5%)/-5037(11%)/-6162(13%)/+2398(11%),-9004(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,34,76.5%,0.86%,3.91%,-3.78%,1.9,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1409,🟢 已滿足進場條件
1325,恆大,2026-06-26 11:27:00,True,24.5,341 張,-245(42%)/+23(8%)/-29(14%)/-75(36%)/-55(10%),-381(21%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,31,74.2%,0.24%,12.16%,-19.01%,8.33,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,1325,🟢 已滿足進場條件
1432,大魯閣,2026-06-26 11:27:02,True,15.25,493 張,-12(1%)/+180(12%)/-69(15%)/-40(12%)/-142(22%),-83(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,23,73.9%,1.24%,13.81%,-12.7%,4.85,碰觸BBAND下緣進場,站上60T出場,1432,🟢 已滿足進場條件
1452,宏益,2026-06-26 11:27:03,True,10.8,138 張,-16(11%)/+17(17%)/-6(10%)/-10(12%)/-32(21%),-47(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,26,73.1%,0.72%,3.49%,-7.81%,2.13,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1452,🟢 已滿足進場條件
1449,佳和,2026-06-26 11:27:03,True,14.0,682 張,+74(5%)/-990(18%)/-97(6%)/-160(15%)/-69(5%),-1242(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,7,85.7%,2.85%,5.53%,0.0%,1.94,站上60T進場,碰觸20T(布林中線)以上出場,1449,🟢 已滿足進場條件
