股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2471,資通,2026-07-22 06:41:20,True,48.45,269 張,+23(18%)/-88(30%)/-149(51%)/-206(53%)/-154(24%),-574(33%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,37,78.4%,1.44%,5.45%,-8.53%,2.56,碰觸BBAND下緣進場,站上60T出場,2471,🟢 已滿足進場條件
2483,百容,2026-07-22 06:41:21,True,40.2,635 張,-17(0%)/+1631(40%)/+862(25%)/-919(28%)/-110(12%),+1447(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.31%,5.84%,-2.86%,2.98,站上60T進場,碰觸20T(布林中線)以上出場,2483,🟢 已滿足進場條件
2597,潤弘,2026-07-22 06:41:23,True,157.5,592 張,-32(14%)/+121(34%)/-13(4%)/+118(36%)/-224(30%),-30(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,23,91.3%,2.32%,8.42%,-2.56%,2.45,碰觸BBAND下緣進場,站上60T出場,2597,🟢 已滿足進場條件
2608,嘉里大榮,2026-07-22 06:41:23,True,29.1,122 張,+77(41%)/+264(67%)/+216(60%)/+1(1%)/-59(35%),+499(40%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,75.0%,0.93%,2.75%,-0.8%,1.48,站上60T進場,碰觸20T(布林中線)以上出場,2608,🟢 已滿足進場條件
2630,亞航,2026-07-22 06:41:24,True,53.1,12172 張,-212(2%)/+1532(14%)/-1628(13%)/+2142(21%)/-7671(34%),-5837(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,83.3%,5.51%,13.47%,-3.56%,5.24,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2630,🟢 已滿足進場條件
2634,漢翔,2026-07-22 06:41:24,True,64.4,66031 張,-6850(17%)/+5184(14%)/+2797(3%)/+16227(18%)/-53728(35%),-36370(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,0.9%,6.33%,-6.16%,4.1,站上60T進場,碰觸20T(布林中線)以上出場,2634,🟢 已滿足進場條件
2645,長榮航太,2026-07-22 06:41:24,True,195.0,5667 張,-131(2%)/+2559(35%)/-69(1%)/-690(8%)/-3359(31%),-1690(4%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,40,70.0%,0.54%,8.94%,-12.8%,4.31,直接進場,站上60T出場,2645,🟢 已滿足進場條件
2849,安泰銀,2026-07-22 06:41:26,True,14.65,176 張,+124(32%)/+141(46%)/+243(32%)/+4(3%)/-88(35%),+424(23%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,16,87.5%,1.95%,5.12%,-1.82%,1.89,碰觸BBAND下緣進場,布林通道觸頂出場,2849,🟢 已滿足進場條件
2906,高林,2026-07-22 06:41:27,True,13.25,387 張,-30(11%)/-143(32%)/-36(9%)/-1(0%)/-209(35%),-419(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.88%,4.91%,0.0%,1.86,站上60T進場,碰觸20T(布林中線)以上出場,2906,🟢 已滿足進場條件
3149,正達,2026-07-22 06:41:30,True,72.8,6222 張,+769(5%)/-1165(7%)/+459(6%)/-606(11%)/-3245(34%),-3788(7%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,3,100.0%,1.86%,3.44%,0.69%,1.42,站上5T進場,碰觸20T(布林中線)以上出場,3149,🟢 已滿足進場條件
3266,昇陽,2026-07-22 06:41:30,True,13.35,30 張,+9(11%)/+46(43%)/+62(51%)/+13(24%)/-21(34%),+109(26%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,0.68%,2.31%,-2.29%,1.66,站上60T進場,碰觸20T(布林中線)以上出場,3266,🟢 已滿足進場條件
3705,永信,2026-07-22 06:41:33,True,54.0,184 張,+105(27%)/+3(1%)/+94(53%)/-6(11%)/-94(35%),+102(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,24,79.2%,0.9%,5.99%,-4.1%,1.99,碰觸BBAND下緣進場,站上60T出場,3705,🟢 已滿足進場條件
4943,康控-KY,2026-07-22 06:41:36,True,8.52,14 張,0(0%)/-2(43%)/-2(37%)/-2(24%)/+5(29%),-1(2%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,27,77.8%,3.02%,12.73%,-13.85%,5.98,直接進場,碰觸20T(布林中線)以上出場,4943,🟢 已滿足進場條件
5007,三星,2026-07-22 06:41:37,True,55.6,19 張,+9(21%)/+4(8%)/+25(31%)/+5(50%)/-8(34%),+35(17%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,16,87.5%,1.06%,4.93%,-1.52%,1.3,直接進場,布林通道觸頂出場,5007,🟢 已滿足進場條件
5522,遠雄,2026-07-22 06:41:38,True,66.3,803 張,+363(43%)/+244(20%)/+2409(76%)/-156(19%)/-364(35%),+2496(35%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,10,90.0%,0.69%,1.92%,-0.57%,0.77,站上60T進場,站上60T出場,5522,🟢 已滿足進場條件
6790,永豐實,2026-07-22 06:41:43,True,38.5,117 張,+132(58%)/+102(35%)/+134(53%)/+72(37%)/-69(35%),+371(32%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,29,75.9%,0.59%,8.16%,-7.76%,2.49,碰觸BBAND下緣進場,站上60T出場,6790,🟢 已滿足進場條件
6782,視陽,2026-07-22 06:41:43,True,188.0,160 張,-49(33%)/-90(32%)/+20(7%)/-97(32%)/-14(5%),-230(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,0.83%,4.57%,-6.63%,3.45,站上60T進場,碰觸20T(布林中線)以上出場,6782,🟢 已滿足進場條件
6901,鑽石投資,2026-07-22 06:41:44,True,17.55,1040 張,-380(15%)/-898(14%)/+77(3%)/-235(11%)/-527(28%),-1963(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,9,77.8%,1.33%,7.54%,-6.56%,4.17,站上60T進場,碰觸20T(布林中線)以上出場,6901,🟢 已滿足進場條件
8033,雷虎,2026-07-22 06:41:47,True,196.0,10717 張,-410(7%)/+100(3%)/-1207(4%)/-2326(11%)/-5192(24%),-9035(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,17.5%,51.4%,-12.77%,26.9,碰觸BBAND下緣進場,乖離率大於15%停利出場,8033,🟢 已滿足進場條件
9911,櫻花,2026-07-22 06:41:50,True,82.4,450 張,+30(23%)/+97(34%)/-39(10%)/+158(40%)/-164(30%),+82(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,29,82.8%,0.33%,2.37%,-6.63%,1.6,碰觸BBAND下緣進場,站上60T出場,9911,🟢 已滿足進場條件
9926,新海,2026-07-22 06:41:50,True,49.05,12 張,+12(39%)/+63(89%)/+7(13%)/+32(64%)/-2(8%),+112(49%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,8,100.0%,1.37%,3.09%,0.2%,1.17,碰觸BBAND下緣進場,站上60T出場,9926,🟢 已滿足進場條件
