股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1101,台泥,2026-09-14 04:49:48,True,24.05,23395 張,-2739(16%)/+17607(52%)/+7094(35%)/-3001(21%)/-3408(14%),+15553(14%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.38%,3.06%,-1.21%,1.58,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1101,🟢 已滿足進場條件
1210,大成,2026-09-14 04:49:48,True,51.8,1083 張,+745(55%)/+16(2%)/+109(12%)/+144(19%)/-257(23%),+757(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,30,73.3%,0.26%,2.94%,-6.46%,1.88,碰觸BBAND下緣進場,站上60T出場,1210,🟢 已滿足進場條件
1229,聯華,2026-09-14 04:49:49,True,40.3,848 張,+517(39%)/+1114(71%)/+297(32%)/-1020(40%)/-314(35%),+594(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.29%,4.8%,-4.06%,2.73,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1229,🟢 已滿足進場條件
1110,東泥,2026-09-14 04:49:48,True,15.6,111 張,+33(40%)/+16(27%)/+4(2%)/-119(28%)/-27(24%),-93(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,8,87.5%,0.72%,1.48%,0.0%,0.44,站上60T進場,站上60T出場,1110,🟢 已滿足進場條件
1522,堤維西,2026-09-14 04:49:53,True,25.15,342 張,+35(15%)/-80(23%)/-327(55%)/-304(41%)/-33(9%),-709(31%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,34,79.4%,1.62%,12.27%,-31.14%,8.17,碰觸BBAND下緣進場,布林通道觸頂出場,1522,🟢 已滿足進場條件
1526,日馳,2026-09-14 04:49:53,True,14.95,97 張,+14(15%)/+29(34%)/-23(32%)/-3(3%)/-35(35%),-18(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,2.07%,8.37%,0.16%,3.54,站上60T進場,碰觸20T(布林中線)以上出場,1526,🟢 已滿足進場條件
1531,高林股,2026-09-14 04:49:53,True,11.55,46 張,-3(1%)/-7(35%)/-53(73%)/-22(31%)/-10(21%),-95(23%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,27,81.5%,0.81%,4.53%,-11.36%,2.8,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1531,🟢 已滿足進場條件
1616,億泰,2026-09-14 04:49:54,True,18.4,128 張,+11(8%)/+506(27%)/-75(25%)/-4(1%)/-51(35%),+387(14%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,35.7%,37.8%,33.98%,1.94,站上60T進場,乖離率大於15%停利出場,1616,🟢 已滿足進場條件
1733,五鼎,2026-09-14 04:49:55,True,30.25,48 張,-66(49%)/-34(51%)/-37(47%)/-30(45%)/-18(28%),-185(45%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.72%,4.65%,-2.66%,2.38,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1733,🟢 已滿足進場條件
2010,春源,2026-09-14 04:49:57,True,21.75,592 張,+290(44%)/+185(29%)/-134(37%)/-230(26%)/-143(23%),-32(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,0.74%,5.34%,-3.62%,2.88,站上60T進場,布林通道觸頂出場,2010,🟢 已滿足進場條件
2027,大成鋼,2026-09-14 04:49:57,True,46.0,5488 張,+8149(67%)/-1807(13%)/-558(3%)/+3797(18%)/-752(13%),+8829(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,32,75.0%,0.95%,6.55%,-15.79%,4.19,碰觸BBAND下緣進場,布林通道觸頂出場,2027,🟢 已滿足進場條件
2025,千興,2026-09-14 04:49:57,True,12.15,127 張,+72(16%)/+40(21%)/+19(7%)/-74(31%)/-26(18%),+31(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.92%,4.39%,-5.53%,3.82,站上60T進場,碰觸20T(布林中線)以上出場,2025,🟢 已滿足進場條件
2049,上銀,2026-09-14 04:49:58,True,323.5,7818 張,-1142(40%)/+4366(53%)/-984(27%)/+91(1%)/-2937(35%),-606(2%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,50,78.0%,0.58%,14.22%,-33.28%,6.62,直接進場,站上60T出場,2049,🟢 已滿足進場條件
2211,長榮鋼,2026-09-14 04:49:59,True,81.1,684 張,+143(62%)/+141(42%)/+12(7%)/-4(1%)/-169(24%),+123(7%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.29%,4.95%,-3.04%,2.86,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,2211,🟢 已滿足進場條件
2330,台積電,2026-09-14 04:50:01,True,2380.0,13547 張,+6303(24%)/-2721(17%)/-2489(14%)/-8832(49%)/-5536(35%),-13275(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,21,85.7%,2.98%,13.78%,-16.54%,5.89,碰觸BBAND下緣進場,布林通道觸頂出場,2330,🟢 已滿足進場條件
2408,南亞科,2026-09-14 04:50:02,True,476.5,35811 張,+34985(48%)/-4990(14%)/-2718(7%)/-13419(37%)/-2510(7%),+11348(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,10,90.0%,19.74%,73.21%,-48.14%,30.12,碰觸BBAND下緣進場,乖離率大於15%停利出場,2408,🟢 已滿足進場條件
2504,國產,2026-09-14 04:50:05,True,31.0,853 張,+395(43%)/+7(1%)/+42(8%)/+22(4%)/-250(29%),+216(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.88%,1.82%,-0.71%,1.1,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2504,🟢 已滿足進場條件
2545,皇翔,2026-09-14 04:50:06,True,33.1,120 張,+68(37%)/+5(5%)/-5(3%)/-12(5%)/-44(35%),+12(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,2.04%,5.87%,-0.77%,2.73,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2545,🟢 已滿足進場條件
2547,日勝生,2026-09-14 04:50:06,True,9.78,673 張,+350(38%)/+537(53%)/-233(21%)/-729(26%)/-61(9%),-136(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,0.62%,2.23%,-2.33%,1.63,站上60T進場,碰觸20T(布林中線)以上出場,2547,🟢 已滿足進場條件
