股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2712,遠雄來,2026-06-25 10:31:15,True,14.95,4 張,+5(38%)/+3(14%)/+5(36%)/+1(20%)/-1(14%),+13(22%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,20,80.0%,3.14%,11.99%,-7.19%,4.69,碰觸BBAND下緣進場,站上60T出場,2712,🟢 已滿足進場條件
3006,晶豪科,2026-06-25 10:31:17,True,240.0,6703 張,+3139(22%)/+2120(13%)/+2774(9%)/-1716(11%)/-3234(21%),+3083(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,30.17%,47.35%,15.14%,15.86,碰觸BBAND下緣進場,乖離率大於15%停利出場,3006,🟢 已滿足進場條件
3005,神基,2026-06-25 10:31:17,True,98.4,3254 張,-1035(28%)/-1466(24%)/-536(12%)/-243(9%)/-2492(48%),-5772(26%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,75.0%,0.2%,13.22%,-23.86%,16.57,站上60T進場,布林通道觸頂出場,3005,🟢 已滿足進場條件
3016,嘉晶,2026-06-25 10:31:17,True,133.0,4116 張,+328(3%)/+1547(18%)/+1044(13%)/+2462(13%)/-307(3%),+5074(9%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,6,83.3%,14.11%,35.45%,-35.57%,25.34,直接進場,乖離率大於15%停利出場,3016,🟢 已滿足進場條件
3036,文曄,2026-06-25 10:31:18,True,217.0,5151 張,-3956(25%)/-1970(13%)/-1166(9%)/-654(9%)/-1491(17%),-9237(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,52.19%,101.91%,21.43%,43.46,碰觸BBAND下緣進場,乖離率大於15%停利出場,3036,🟢 已滿足進場條件
3168,眾福科,2026-06-25 10:31:20,True,43.9,13 張,-3(2%)/+19(8%)/+2(3%)/-9(32%)/-7(29%),+2(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,14,78.6%,1.98%,7.69%,-6.74%,4.2,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,3168,🟢 已滿足進場條件
3138,耀登,2026-06-25 10:31:20,True,123.5,406 張,+18(4%)/-44(7%)/-43(4%)/-7(1%)/+125(20%),+49(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.68%,5.76%,-6.14%,5.06,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3138,🟢 已滿足進場條件
3305,昇貿,2026-06-25 10:31:20,True,135.0,1039 張,+444(16%)/+379(10%)/-610(17%)/+37(2%)/+204(10%),+454(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,34.56%,48.33%,22.12%,13.16,站上60T進場,乖離率大於15%停利出場,3305,🟢 已滿足進場條件
3715,定穎投控,2026-06-25 10:31:23,True,177.0,4112 張,+2237(20%)/+16403(43%)/-1279(7%)/-2641(32%)/-2462(29%),+12258(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,83.3%,2.19%,8.28%,-15.51%,6.4,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3715,🟢 已滿足進場條件
4441,振大環球,2026-06-25 10:31:24,True,190.0,63 張,-26(33%)/-32(27%)/-5(11%)/+1(2%)/-28(33%),-90(24%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,5,80.0%,0.6%,1.37%,0.0%,0.51,站上60T進場,站上60T出場,4441,🟢 已滿足進場條件
4737,華廣,2026-06-25 10:31:25,True,56.4,37 張,-15(22%)/-1(2%)/+9(21%)/+77(55%)/-25(38%),+45(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.59%,4.72%,0.0%,1.76,站上60T進場,碰觸20T(布林中線)以上出場,4737,🟢 已滿足進場條件
4739,康普,2026-06-25 10:31:25,True,114.0,2619 張,-232(6%)/-163(4%)/-523(13%)/-567(31%)/-1751(37%),-3236(17%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,1.82%,3.93%,0.43%,1.86,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,4739,🟢 已滿足進場條件
4755,三福化,2026-06-25 10:31:25,True,138.5,142 張,-75(30%)/+65(21%)/-132(32%)/-34(14%)/-58(31%),-234(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,30,70.0%,0.57%,7.53%,-9.8%,4.07,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,4755,🟢 已滿足進場條件
4590,富田-創,2026-06-25 10:31:25,True,76.0,108 張,+43(26%)/+89(23%)/-31(18%)/-91(46%)/-24(16%),-14(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,4,100.0%,3.16%,6.43%,0.39%,2.8,碰觸BBAND下緣進場,站上60T出場,4590,🟢 已滿足進場條件
4915,致伸,2026-06-25 10:31:25,True,73.8,3294 張,-2587(58%)/-1147(27%)/-3025(60%)/-2661(57%)/-2452(51%),-11872(51%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,1.16%,3.82%,-8.42%,4.76,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4915,🟢 已滿足進場條件
4919,新唐,2026-06-25 10:31:25,True,177.5,8111 張,+1298(7%)/+3854(40%)/-5892(17%)/-1633(10%)/-3363(21%),-5736(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,4,75.0%,3.16%,35.05%,-47.17%,35.27,站上60T進場,乖離率大於15%停利出場,4919,🟢 已滿足進場條件
4764,雙鍵,2026-06-25 10:31:25,True,299.0,1110 張,+1027(22%)/-315(11%)/+995(19%)/-141(13%)/+230(16%),+1796(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,21.32%,35.04%,4.22%,12.37,碰觸BBAND下緣進場,乖離率大於15%停利出場,4764,🟢 已滿足進場條件
4956,光鋐,2026-06-25 10:31:27,True,39.25,1172 張,-31(3%)/+305(15%)/+57(1%)/-655(14%)/-246(10%),-570(3%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,7,85.7%,20.66%,45.86%,-29.12%,24.74,直接進場,乖離率大於15%停利出場,4956,🟢 已滿足進場條件
4989,榮科,2026-06-25 10:31:28,True,90.8,3148 張,-300(5%)/+990(9%)/-1781(12%)/-706(7%)/-298(5%),-2095(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,17,76.5%,3.95%,22.59%,-5.3%,7.17,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4989,🟢 已滿足進場條件
4977,眾達-KY,2026-06-25 10:31:28,True,177.0,1198 張,+200(9%)/+41(2%)/+248(10%)/-230(17%)/+71(4%),+330(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,83.3%,21.95%,45.83%,-18.38%,21.64,碰觸BBAND下緣進場,乖離率大於15%停利出場,4977,🟢 已滿足進場條件
5215,科嘉-KY,2026-06-25 10:31:28,True,43.65,71 張,+32(16%)/+4(3%)/-13(18%)/-10(8%)/+26(29%),+39(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,40,70.0%,0.3%,10.18%,-16.47%,4.14,直接進場,碰觸20T(布林中線)以上出場,5215,🟢 已滿足進場條件
5258,虹堡,2026-06-25 10:31:29,True,48.55,395 張,+129(31%)/+261(37%)/-131(22%)/-21(6%)/-111(21%),+127(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,11,90.9%,0.68%,2.0%,0.0%,0.63,站上60T進場,站上60T出場,5258,🟢 已滿足進場條件
5284,jpp-KY,2026-06-25 10:31:29,True,371.0,155 張,+3(0%)/-163(23%)/+3(0%)/-27(8%)/-45(16%),-229(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,29.16%,36.45%,19.16%,8.96,碰觸BBAND下緣進場,乖離率大於15%停利出場,5284,🟢 已滿足進場條件
5522,遠雄,2026-06-25 10:31:30,True,65.2,1428 張,-747(37%)/-1782(52%)/-1583(57%)/-1792(41%)/-1566(36%),-7470(44%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,8,87.5%,0.63%,1.92%,-0.57%,0.82,站上60T進場,站上60T出場,5522,🟢 已滿足進場條件
6153,嘉聯益,2026-06-25 10:31:31,True,22.7,5105 張,+2061(10%)/-7671(25%)/+2237(9%)/-2016(12%)/-58(0%),-5447(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,70.0%,0.97%,4.25%,-3.87%,2.57,站上60T進場,布林通道觸頂出場,6153,🟢 已滿足進場條件
6184,大豐電,2026-06-25 10:31:32,True,44.05,36 張,+6(7%)/-23(27%)/+48(18%)/+83(23%)/-4(3%),+110(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,14,85.7%,0.23%,1.64%,-3.33%,1.29,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6184,🟢 已滿足進場條件
6189,豐藝,2026-06-25 10:31:32,True,50.4,813 張,+54(3%)/+232(13%)/-539(26%)/+98(5%)/-628(38%),-783(8%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,37,73.0%,1.06%,6.25%,-6.21%,2.93,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,6189,🟢 已滿足進場條件
6239,力成,2026-06-25 10:31:32,True,326.0,20581 張,-1254(2%)/-4224(7%)/-6680(15%)/+814(4%)/-4232(11%),-15576(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,85.7%,1.71%,9.52%,-15.85%,8.22,站上60T進場,布林通道觸頂出場,6239,🟢 已滿足進場條件
6269,台郡,2026-06-25 10:31:33,True,75.8,6561 張,-1559(9%)/+578(3%)/-1338(5%)/-2258(15%)/-1501(12%),-6078(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,12,83.3%,4.49%,13.54%,-5.24%,5.14,站上60T進場,布林通道觸頂出場,6269,🟢 已滿足進場條件
6282,康舒,2026-06-25 10:31:33,True,58.9,19109 張,-2062(12%)/+15247(27%)/-12156(20%)/-5157(11%)/-15087(39%),-19215(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,44,70.5%,0.8%,8.85%,-10.52%,3.72,碰觸BBAND下緣進場,站上60T出場,6282,🟢 已滿足進場條件
6472,保瑞,2026-06-25 10:31:34,True,420.0,1054 張,+473(38%)/+37(3%)/+625(28%)/-33(3%)/-400(22%),+702(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,3.33%,10.26%,-7.43%,5.51,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6472,🟢 已滿足進場條件
6552,易華電,2026-06-25 10:31:35,True,30.5,305 張,-66(15%)/+167(26%)/+66(13%)/+10(4%)/+85(24%),+262(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,9,77.8%,1.71%,7.06%,-3.0%,2.63,站上60T進場,碰觸20T(布林中線)以上出場,6552,🟢 已滿足進場條件
6558,興能高,2026-06-25 10:31:35,True,29.1,382 張,+162(39%)/+159(28%)/-102(22%)/+44(10%)/-147(30%),+116(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,11.75%,26.93%,0.34%,13.69,碰觸BBAND下緣進場,乖離率大於15%停利出場,6558,🟢 已滿足進場條件
6715,嘉基,2026-06-25 10:31:37,True,477.0,190 張,-9(1%)/+260(22%)/+528(24%)/-5(0%)/-40(10%),+734(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,6.88%,22.6%,-3.54%,8.82,站上60T進場,布林通道觸頂出場,6715,🟢 已滿足進場條件
6776,展碁國際,2026-06-25 10:31:37,True,54.8,169 張,-105(31%)/-60(16%)/-226(56%)/-265(51%)/-239(60%),-895(44%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,35,88.6%,1.63%,7.86%,-2.17%,1.72,碰觸BBAND下緣進場,站上60T出場,6776,🟢 已滿足進場條件
6923,中台,2026-06-25 10:31:38,True,74.9,129 張,-12(7%)/-22(18%)/+54(47%)/-38(34%)/-50(31%),-68(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,83.3%,0.48%,1.76%,-0.8%,0.82,站上60T進場,站上60T出場,6923,🟢 已滿足進場條件
7788,松川精密,2026-06-25 10:31:40,True,255.5,584 張,-339(10%)/-1077(35%)/+170(8%)/-54(3%)/+43(3%),-1257(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,9,88.9%,2.34%,6.38%,-7.25%,4.13,直接進場,碰觸20T(布林中線)以上出場,7788,🟢 已滿足進場條件
8150,南茂,2026-06-25 10:31:41,True,96.1,23955 張,+20041(28%)/+9563(19%)/+2661(3%)/-8352(23%)/-22672(42%),+1241(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,32.53%,54.57%,24.29%,12.5,碰觸BBAND下緣進場,乖離率大於15%停利出場,8150,🟢 已滿足進場條件
8114,振樺電,2026-06-25 10:31:41,True,188.0,1543 張,-116(20%)/-212(17%)/-286(30%)/-235(22%)/+343(15%),-506(8%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,32,75.0%,1.35%,17.65%,-19.32%,7.87,直接進場,布林通道觸頂出場,8114,🟢 已滿足進場條件
8374,羅昇,2026-06-25 10:31:41,True,88.1,250 張,+134(26%)/+109(20%)/+31(7%)/+45(12%)/-119(32%),+200(9%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,9,88.9%,16.6%,51.68%,-32.66%,22.8,直接進場,乖離率大於15%停利出場,8374,🟢 已滿足進場條件
8104,錸寶,2026-06-25 10:31:41,True,39.15,544 張,-724(10%)/-597(7%)/-164(6%)/+166(13%)/-249(28%),-1568(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,19.62%,47.55%,-12.06%,22.02,站上60T進場,乖離率大於15%停利出場,8104,🟢 已滿足進場條件
8926,台汽電,2026-06-25 10:31:43,True,78.1,6539 張,-513(4%)/+449(6%)/+2140(16%)/-1646(20%)/-4620(36%),-4190(8%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,3,100.0%,0.77%,1.28%,0.13%,0.59,站上5T進場,碰觸20T(布林中線)以上出場,8926,🟢 已滿足進場條件
