股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2464,盟立,2026-08-31 05:28:13,True,178.5,9363 張,+493(4%)/-987(10%)/+3075(24%)/-8008(32%)/-1436(15%),-6863(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,7,100.0%,29.22%,64.69%,9.65%,19.06,碰觸BBAND下緣進場,乖離率大於15%停利出場,2464,🟢 已滿足進場條件
2466,冠西電,2026-08-31 05:28:13,True,100.5,2006 張,+6(0%)/-140(6%)/+40(2%)/-207(13%)/-271(24%),-572(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,80.0%,6.23%,32.26%,-36.96%,26.61,碰觸BBAND下緣進場,乖離率大於15%停利出場,2466,🟢 已滿足進場條件
2483,百容,2026-08-31 05:28:13,True,35.05,1813 張,-39(4%)/+116(18%)/+253(32%)/-586(29%)/-274(24%),-530(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.31%,5.84%,-2.86%,2.98,站上60T進場,碰觸20T(布林中線)以上出場,2483,🟢 已滿足進場條件
2504,國產,2026-08-31 05:28:14,True,31.2,1212 張,+144(6%)/-247(14%)/-506(31%)/-650(55%)/-442(35%),-1701(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.88%,1.82%,-0.71%,1.1,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2504,🟢 已滿足進場條件
2545,皇翔,2026-08-31 05:28:16,True,34.15,272 張,-113(44%)/+118(63%)/+136(61%)/-2(1%)/-64(31%),+75(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,2.04%,5.87%,-0.77%,2.73,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2545,🟢 已滿足進場條件
2542,興富發,2026-08-31 05:28:16,True,46.7,3776 張,+960(14%)/+1882(35%)/-138(4%)/+181(3%)/-531(13%),+2354(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,0.51%,3.64%,-2.18%,1.62,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2542,🟢 已滿足進場條件
2836,高雄銀,2026-08-31 05:28:18,True,11.95,754 張,-52(19%)/-131(22%)/+323(26%)/+58(15%)/-279(35%),-81(2%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,25,80.0%,1.0%,8.13%,-2.94%,1.91,直接進場,站上60T出場,2836,🟢 已滿足進場條件
2915,潤泰全,2026-08-31 05:28:20,True,56.0,3431 張,-153(5%)/-72(4%)/-532(23%)/-703(22%)/-921(26%),-2381(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.31%,4.69%,-0.93%,1.75,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2915,🟢 已滿足進場條件
3018,隆銘綠能,2026-08-31 05:28:20,True,11.55,20 張,-12(69%)/+5(21%)/-32(23%)/+5(5%)/-8(28%),-42(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,5.44%,8.58%,2.68%,2.97,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3018,🟢 已滿足進場條件
3035,智原,2026-08-31 05:28:21,True,173.5,1767 張,-105(10%)/+1391(40%)/-229(12%)/+815(31%)/-408(22%),+1464(13%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,10.62%,12.78%,6.94%,2.54,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,3035,🟢 已滿足進場條件
3037,欣興,2026-08-31 05:28:21,True,999.0,3101 張,+2027(14%)/+4245(20%)/+1207(5%)/+3141(11%)/0(0%),+10620(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,42.38%,66.76%,29.99%,14.88,碰觸BBAND下緣進場,乖離率大於15%停利出場,3037,🟢 已滿足進場條件
3040,遠見,2026-08-31 05:28:21,True,36.0,92 張,+5(22%)/+1(1%)/+7(4%)/-8(6%)/-33(35%),-28(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,18.72%,52.91%,-17.07%,29.31,碰觸BBAND下緣進場,乖離率大於15%停利出場,3040,🟢 已滿足進場條件
3060,銘異,2026-08-31 05:28:22,True,26.6,989 張,-244(29%)/+5(1%)/-71(10%)/-235(24%)/-155(22%),-700(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,3.26%,14.92%,-5.8%,5.97,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3060,🟢 已滿足進場條件
3149,正達,2026-08-31 05:28:23,True,64.5,5699 張,+173(4%)/+632(7%)/+210(4%)/-260(6%)/-563(17%),+192(1%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,3,100.0%,1.86%,3.44%,0.69%,1.42,站上5T進場,碰觸20T(布林中線)以上出場,3149,🟢 已滿足進場條件
3209,全科,2026-08-31 05:28:24,True,45.85,3335 張,-785(38%)/-803(39%)/-909(43%)/-1019(27%)/-1150(29%),-4666(33%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,12,75.0%,0.79%,7.47%,-8.3%,3.97,站上60T進場,碰觸20T(布林中線)以上出場,3209,🟢 已滿足進場條件
3669,圓展,2026-08-31 05:28:27,True,35.1,1095 張,-24(7%)/+100(42%)/+124(44%)/-146(53%)/-45(19%),+9(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,71.4%,3.3%,10.0%,-3.18%,5.17,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3669,🟢 已滿足進場條件
3694,海華,2026-08-31 05:28:27,True,50.3,940 張,+78(16%)/+72(12%)/-24(5%)/-95(21%)/-50(18%),-19(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,4,100.0%,38.29%,69.36%,19.06%,23.07,站上60T進場,乖離率大於15%停利出場,3694,🟢 已滿足進場條件
4137,麗豐-KY,2026-08-31 05:28:28,True,84.2,285 張,-90(34%)/-53(21%)/-27(27%)/-169(51%)/-82(28%),-421(34%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.75%,2.39%,-1.38%,1.59,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4137,🟢 已滿足進場條件
4441,振大環球,2026-08-31 05:28:29,True,171.0,124 張,+10(13%)/+7(12%)/-7(27%)/0(0%)/-21(24%),-11(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,83.3%,0.54%,1.37%,0.0%,0.48,站上60T進場,站上60T出場,4441,🟢 已滿足進場條件
4552,力達-KY,2026-08-31 05:28:30,True,16.75,393 張,-24(9%)/+13(12%)/-4(2%)/-23(18%)/-118(35%),-156(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,3,100.0%,3.65%,8.23%,0.55%,4.05,站上60T進場,布林通道觸頂出場,4552,🟢 已滿足進場條件
4540,全球傳動,2026-08-31 05:28:30,True,59.3,1383 張,+16(2%)/+121(15%)/+1510(27%)/-1051(31%)/-247(18%),+349(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,6,83.3%,14.13%,40.24%,-0.5%,15.32,站上60T進場,乖離率大於15%停利出場,4540,🟢 已滿足進場條件
4536,拓凱,2026-08-31 05:28:30,True,163.5,465 張,+35(23%)/+1(1%)/-10(13%)/+2(1%)/-93(28%),-65(8%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,31,83.9%,1.08%,8.98%,-18.56%,4.45,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,4536,🟢 已滿足進場條件
4551,智伸科,2026-08-31 05:28:30,True,160.0,863 張,-8(2%)/+48(9%)/+76(4%)/-342(22%)/-198(22%),-424(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,0.04%,10.65%,-31.26%,11.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4551,🟢 已滿足進場條件
4560,強信-KY,2026-08-31 05:28:30,True,29.75,849 張,+8(4%)/-49(4%)/-188(34%)/-127(33%)/-73(20%),-429(16%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,28,75.0%,0.18%,2.81%,-11.76%,2.96,直接進場,碰觸20T(布林中線)以上出場,4560,🟢 已滿足進場條件
4564,元翎,2026-08-31 05:28:31,True,16.65,493 張,-44(9%)/+204(32%)/+133(15%)/-327(35%)/-118(23%),-152(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.68%,6.61%,-7.58%,4.99,站上60T進場,布林通道觸頂出場,4564,🟢 已滿足進場條件
4585,達明,2026-08-31 05:28:32,True,294.0,234 張,+41(42%)/+52(32%)/+95(40%)/-21(16%)/-44(21%),+123(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,3.57%,7.57%,0.14%,3.12,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4585,🟢 已滿足進場條件
4571,鈞興-KY,2026-08-31 05:28:31,True,156.0,458 張,+10(9%)/-12(16%)/-16(11%)/-22(24%)/0(0%),-40(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,29.18%,44.48%,11.43%,13.57,碰觸BBAND下緣進場,乖離率大於15%停利出場,4571,🟢 已滿足進場條件
4916,事欣科,2026-08-31 05:28:34,True,99.9,1262 張,+264(13%)/+107(5%)/+230(6%)/-268(14%)/-274(21%),+59(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,43.22%,65.42%,8.22%,30.67,站上60T進場,乖離率大於15%停利出場,4916,🟢 已滿足進場條件
4968,立積,2026-08-31 05:28:35,True,90.9,454 張,+4(1%)/+88(18%)/+37(14%)/-24(7%)/-75(28%),+30(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,9,77.8%,2.41%,9.28%,-7.94%,5.74,站上60T進場,布林通道觸頂出場,4968,🟢 已滿足進場條件
5258,虹堡,2026-08-31 05:28:35,True,46.4,662 張,-8(3%)/-62(29%)/+214(31%)/-208(39%)/-107(30%),-171(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,11,90.9%,0.68%,2.0%,0.0%,0.63,站上60T進場,站上60T出場,5258,🟢 已滿足進場條件
5306,桂盟,2026-08-31 05:28:36,True,93.2,80 張,-5(7%)/-5(14%)/-1(2%)/-6(15%)/-18(28%),-35(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,5,100.0%,0.71%,1.64%,0.35%,0.55,站上60T進場,站上60T出場,5306,🟢 已滿足進場條件
6142,友勁,2026-08-31 05:28:38,True,8.71,452 張,-21(3%)/+65(22%)/+114(27%)/-27(20%)/-148(35%),-17(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,0.84%,4.36%,-6.64%,3.91,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6142,🟢 已滿足進場條件
6115,鎰勝,2026-08-31 05:28:37,True,43.6,345 張,-148(48%)/-41(13%)/+60(29%)/-41(12%)/-98(28%),-268(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,18,77.8%,0.38%,6.57%,-4.87%,2.25,碰觸BBAND下緣進場,站上60T出場,6115,🟢 已滿足進場條件
6176,瑞儀,2026-08-31 05:28:38,True,91.3,3817 張,-791(25%)/-599(26%)/-744(29%)/-647(17%)/-567(25%),-3348(24%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.58%,9.38%,-4.52%,4.53,站上60T進場,布林通道觸頂出場,6176,🟢 已滿足進場條件
6230,尼得科超眾,2026-08-31 05:28:39,True,107.0,65 張,0(0%)/+22(67%)/+28(54%)/+2(13%)/-3(8%),+49(32%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,6,83.3%,10.29%,36.02%,-58.67%,36.49,直接進場,乖離率大於15%停利出場,6230,🟢 已滿足進場條件
6243,迅杰,2026-08-31 05:28:40,True,39.9,588 張,+42(5%)/+35(6%)/+158(8%)/-170(16%)/-178(35%),-113(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,4.73%,35.07%,-48.03%,37.09,碰觸BBAND下緣進場,乖離率大於15%停利出場,6243,🟢 已滿足進場條件
6277,宏正,2026-08-31 05:28:40,True,78.0,594 張,-32(13%)/+65(19%)/-70(32%)/-24(10%)/-78(35%),-139(11%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,40,75.0%,0.72%,4.16%,-4.38%,1.43,直接進場,碰觸20T(布林中線)以上出場,6277,🟢 已滿足進場條件
6415,矽力*-KY,2026-08-31 05:28:41,True,412.5,4157 張,+489(30%)/+272(10%)/-63(1%)/-1593(31%)/-1483(35%),-2378(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,90.0%,2.36%,4.28%,-1.1%,1.65,站上60T進場,碰觸20T(布林中線)以上出場,6415,🟢 已滿足進場條件
6446,藥華藥,2026-08-31 05:28:41,True,1395.0,9029 張,-305(6%)/+816(22%)/+137(4%)/-191(5%)/-3396(35%),-2939(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,46.07%,98.98%,18.59%,45.84,碰觸BBAND下緣進場,乖離率大於15%停利出場,6446,🟢 已滿足進場條件
6589,台康生技,2026-08-31 05:28:43,True,48.05,2157 張,-16(4%)/+173(39%)/+112(31%)/+11(3%)/-236(33%),+44(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,4.19%,7.86%,1.24%,3.06,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6589,🟢 已滿足進場條件
6541,泰福-KY,2026-08-31 05:28:42,True,34.0,2452 張,+80(47%)/+74(42%)/+83(39%)/-128(33%)/-291(26%),-182(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] MACD柱狀體翻綠出場,9,77.8%,0.63%,2.1%,-0.81%,1.08,站上60T進場,MACD柱狀體翻綠出場,6541,🟢 已滿足進場條件
6592,和潤企業,2026-08-31 05:28:43,True,59.9,851 張,+155(48%)/+168(41%)/+49(15%)/-374(70%)/-136(21%),-138(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,35,71.4%,0.51%,7.42%,-11.94%,3.79,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6592,🟢 已滿足進場條件
6558,興能高,2026-08-31 05:28:42,True,24.7,222 張,-26(24%)/+78(32%)/+50(21%)/-21(17%)/-58(35%),+23(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,19.76%,32.02%,0.34%,17.01,碰觸BBAND下緣進場,乖離率大於15%停利出場,6558,🟢 已滿足進場條件
6674,鋐寶科技,2026-08-31 05:28:45,True,15.65,28 張,-4(4%)/+11(10%)/+2(5%)/-1(6%)/-9(35%),-1(0%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,30,76.7%,1.24%,9.38%,-17.82%,5.12,直接進場,站上60T出場,6674,🟢 已滿足進場條件
6715,嘉基,2026-08-31 05:28:45,True,318.5,989 張,-28(2%)/-434(26%)/-269(34%)/-6(1%)/-265(35%),-1002(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,71.4%,4.77%,22.6%,-7.9%,9.8,站上60T進場,布林通道觸頂出場,6715,🟢 已滿足進場條件
6869,雲豹能源,2026-08-31 05:28:47,True,66.6,405 張,+116(38%)/+124(35%)/+40(22%)/+109(31%)/-61(29%),+328(23%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,87.5%,2.37%,7.38%,-3.03%,2.94,站上60T進場,碰觸20T(布林中線)以上出場,6869,🟢 已滿足進場條件
6901,鑽石投資,2026-08-31 05:28:47,True,15.85,2680 張,-336(30%)/+728(47%)/-322(26%)/-448(24%)/-313(19%),-691(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,9,77.8%,1.33%,7.54%,-6.56%,4.17,站上60T進場,碰觸20T(布林中線)以上出場,6901,🟢 已滿足進場條件
6916,華凌,2026-08-31 05:28:47,True,18.2,49 張,+10(38%)/+14(38%)/-12(39%)/-16(57%)/-9(34%),-13(9%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,27,70.4%,0.29%,15.94%,-37.69%,9.2,直接進場,布林通道觸頂出場,6916,🟢 已滿足進場條件
7749,意騰-KY,2026-08-31 05:28:50,True,359.5,173 張,-44(14%)/-20(13%)/-2(1%)/-30(29%)/-56(29%),-152(16%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,75.0%,8.0%,13.16%,-0.67%,6.11,站上60T進場,布林通道觸頂出場,7749,🟢 已滿足進場條件
7795,長廣,2026-08-31 05:28:50,True,508.0,2257 張,-157(10%)/+19(2%)/-394(23%)/+348(34%)/-480(35%),-664(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,3,100.0%,2.05%,2.47%,1.77%,0.37,站上60T進場,站上60T出場,7795,🟢 已滿足進場條件
7799,禾榮科,2026-08-31 05:28:50,True,368.5,304 張,-12(13%)/+91(38%)/+154(26%)/0(0%)/-63(30%),+170(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.26%,9.46%,-15.78%,10.16,站上60T進場,碰觸20T(布林中線)以上出場,7799,🟢 已滿足進場條件
8039,台虹,2026-08-31 05:28:51,True,316.0,34461 張,+5062(8%)/-66(0%)/+3534(16%)/+213(0%)/-8171(23%),+572(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,33.13%,67.12%,4.99%,26.41,碰觸BBAND下緣進場,乖離率大於15%停利出場,8039,🟢 已滿足進場條件
8271,宇瞻,2026-08-31 05:28:52,True,228.5,1951 張,-1321(30%)/-241(12%)/+1489(40%)/+297(6%)/-430(21%),-206(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,34.4%,42.84%,27.14%,7.11,碰觸BBAND下緣進場,乖離率大於15%停利出場,8271,🟢 已滿足進場條件
8462,柏文,2026-08-31 05:28:52,True,167.0,274 張,-45(57%)/+11(24%)/+2(6%)/-20(13%)/-25(16%),-77(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,28,82.1%,1.19%,5.88%,-16.42%,3.95,碰觸BBAND下緣進場,站上60T出場,8462,🟢 已滿足進場條件
8499,鼎炫-KY,2026-08-31 05:28:53,True,256.5,62 張,0(0%)/+5(31%)/+51(50%)/-43(31%)/-20(32%),-7(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,3.69%,8.91%,-1.67%,3.86,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,8499,🟢 已滿足進場條件
