股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2364,倫飛,2026-08-24 04:06:58,True,76.7,881 張,+334(29%)/+72(13%)/-67(14%)/+128(28%)/-229(28%),+238(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,40,72.5%,0.27%,11.43%,-20.24%,4.97,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2364,🟢 已滿足進場條件
2438,翔耀,2026-08-24 04:07:00,True,17.8,45 張,-6(19%)/-16(62%)/-3(14%)/-8(13%)/-10(35%),-43(25%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,4,75.0%,0.34%,1.07%,-0.16%,0.52,站上60T進場,站上60T出場,2438,🟢 已滿足進場條件
2468,華經,2026-08-24 04:07:00,True,34.05,173 張,+29(15%)/-3(2%)/+18(11%)/+28(10%)/-34(35%),+38(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,9.81%,46.87%,-9.42%,21.52,站上60T進場,乖離率大於15%停利出場,2468,🟢 已滿足進場條件
2467,志聖,2026-08-24 04:07:00,True,545.0,889 張,+25(1%)/-286(22%)/+125(9%)/+15(2%)/-197(35%),-318(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,61.96%,143.3%,10.57%,47.01,碰觸BBAND下緣進場,乖離率大於15%停利出場,2467,🟢 已滿足進場條件
2478,大毅,2026-08-24 04:07:00,True,121.5,1974 張,+827(21%)/+2500(22%)/-108(1%)/-2229(32%)/-724(35%),+266(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,12,75.0%,1.84%,8.03%,-5.71%,4.31,站上60T進場,碰觸20T(布林中線)以上出場,2478,🟢 已滿足進場條件
2546,根基,2026-08-24 04:07:03,True,106.5,369 張,+227(62%)/-32(6%)/-111(15%)/+44(12%)/-131(35%),-3(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,26,88.5%,1.45%,6.79%,-2.64%,2.01,碰觸BBAND下緣進場,站上60T出場,2546,🟢 已滿足進場條件
2634,漢翔,2026-08-24 04:07:04,True,68.8,13384 張,+15276(15%)/-16140(27%)/+21840(28%)/-29748(50%)/-3495(25%),-12267(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.05%,6.33%,-6.16%,4.56,站上60T進場,碰觸20T(布林中線)以上出場,2634,🟢 已滿足進場條件
2915,潤泰全,2026-08-24 04:07:06,True,59.9,4048 張,+1335(20%)/+2119(46%)/-245(8%)/-611(16%)/-685(26%),+1913(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.31%,4.69%,-0.93%,1.75,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2915,🟢 已滿足進場條件
3046,建碁,2026-08-24 04:07:07,True,57.3,374 張,-260(29%)/-37(15%)/-9(3%)/+9(5%)/-34(23%),-331(19%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,2.09%,3.12%,1.13%,1.0,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,3046,🟢 已滿足進場條件
3090,日電貿,2026-08-24 04:07:08,True,165.0,2557 張,+1416(24%)/+4069(19%)/-556(2%)/-1887(20%)/-562(21%),+2480(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,51.12%,105.8%,21.34%,47.41,碰觸BBAND下緣進場,乖離率大於15%停利出場,3090,🟢 已滿足進場條件
3450,聯鈞,2026-08-24 04:07:09,True,516.0,6786 張,+3408(16%)/+339(2%)/-2688(21%)/+1433(10%)/-2314(33%),+178(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,8,100.0%,35.39%,90.49%,9.74%,29.59,碰觸BBAND下緣進場,乖離率大於15%停利出場,3450,🟢 已滿足進場條件
3518,柏騰,2026-08-24 04:07:10,True,27.4,267 張,-116(45%)/-13(7%)/+62(28%)/-122(59%)/-21(13%),-210(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,0.85%,9.06%,-16.12%,7.52,站上60T進場,碰觸20T(布林中線)以上出場,3518,🟢 已滿足進場條件
3653,健策,2026-08-24 04:07:11,True,5140.0,2770 張,+1107(33%)/+278(10%)/+136(8%)/+99(8%)/-400(29%),+1220(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,13,92.3%,5.11%,14.79%,-3.99%,4.55,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3653,🟢 已滿足進場條件
3665,貿聯-KY,2026-08-24 04:07:11,True,2050.0,4395 張,+30(1%)/-432(22%)/-110(8%)/-431(13%)/-1600(35%),-2543(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,124.58%,240.11%,50.49%,101.37,站上60T進場,乖離率大於15%停利出場,3665,🟢 已滿足進場條件
4104,佳醫,2026-08-24 04:07:12,True,71.3,62 張,+32(34%)/+46(43%)/+111(73%)/-26(31%)/-12(34%),+151(32%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,100.0%,0.36%,1.13%,0.1%,0.4,站上60T進場,站上60T出場,4104,🟢 已滿足進場條件
4137,麗豐-KY,2026-08-24 04:07:12,True,88.3,802 張,-17(9%)/-11(6%)/+59(28%)/-27(20%)/-82(25%),-78(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.75%,2.39%,-1.38%,1.59,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4137,🟢 已滿足進場條件
4540,全球傳動,2026-08-24 04:07:13,True,57.1,1709 張,+828(25%)/-892(14%)/-231(9%)/-26(2%)/-212(31%),-533(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,6,83.3%,14.13%,40.24%,-0.5%,15.32,站上60T進場,乖離率大於15%停利出場,4540,🟢 已滿足進場條件
4551,智伸科,2026-08-24 04:07:13,True,155.0,411 張,-271(34%)/+184(21%)/+10(3%)/-128(31%)/-57(25%),-262(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,0.04%,10.65%,-31.26%,11.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4551,🟢 已滿足進場條件
4571,鈞興-KY,2026-08-24 04:07:14,True,156.5,92 張,+37(13%)/-12(10%)/-21(13%)/-76(48%)/-22(35%),-94(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,29.18%,44.48%,11.43%,13.57,碰觸BBAND下緣進場,乖離率大於15%停利出場,4571,🟢 已滿足進場條件
4566,時碩工業,2026-08-24 04:07:14,True,65.6,725 張,-23(1%)/-270(11%)/-222(12%)/-512(27%)/-280(35%),-1307(15%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,60,76.7%,1.66%,17.17%,-27.22%,5.91,直接進場,站上60T出場,4566,🟢 已滿足進場條件
4576,大銀微系統,2026-08-24 04:07:14,True,200.0,1884 張,-171(11%)/-33(2%)/-455(9%)/-219(14%)/-188(30%),-1066(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,6,83.3%,13.69%,34.68%,-10.28%,16.47,直接進場,乖離率大於15%停利出場,4576,🟢 已滿足進場條件
4736,泰博,2026-08-24 04:07:14,True,140.0,779 張,+29(8%)/+190(36%)/+128(24%)/-174(39%)/-106(35%),+67(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70出場,21,71.4%,0.37%,3.2%,-14.18%,3.77,碰觸BBAND下緣進場,KD且RSI大於70出場,4736,🟢 已滿足進場條件
4807,日成-KY,2026-08-24 04:07:16,True,27.8,714 張,-40(27%)/-10(16%)/+6(8%)/-21(31%)/-315(44%),-380(35%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,7,85.7%,18.24%,50.64%,-39.22%,29.9,直接進場,乖離率大於15%停利出場,4807,🟢 已滿足進場條件
5306,桂盟,2026-08-24 04:07:18,True,94.5,90 張,+2(3%)/+45(28%)/+15(12%)/+20(25%)/-18(35%),+64(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,5,100.0%,0.71%,1.64%,0.35%,0.55,站上60T進場,站上60T出場,5306,🟢 已滿足進場條件
6197,佳必琪,2026-08-24 04:07:20,True,290.0,667 張,-145(13%)/+214(22%)/-47(7%)/-192(33%)/-51(20%),-221(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,61.25%,105.32%,26.59%,40.2,碰觸BBAND下緣進場,乖離率大於15%停利出場,6197,🟢 已滿足進場條件
6215,和椿,2026-08-24 04:07:20,True,97.1,443 張,+226(18%)/-305(27%)/-211(14%)/-195(28%)/-53(22%),-538(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,12,83.3%,2.51%,10.53%,-5.15%,4.67,站上60T進場,碰觸20T(布林中線)以上出場,6215,🟢 已滿足進場條件
6449,鈺邦,2026-08-24 04:07:21,True,213.0,325 張,-51(13%)/+48(10%)/-37(8%)/-116(32%)/-60(35%),-216(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,37.96%,73.08%,14.23%,25.02,碰觸BBAND下緣進場,乖離率大於15%停利出場,6449,🟢 已滿足進場條件
6491,晶碩,2026-08-24 04:07:22,True,365.5,119 張,+44(20%)/+120(24%)/-2(0%)/-26(12%)/-30(23%),+106(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,48,70.8%,0.26%,6.38%,-14.67%,4.0,直接進場,站上60T出場,6491,🟢 已滿足進場條件
6589,台康生技,2026-08-24 04:07:23,True,50.5,739 張,+47(15%)/+288(40%)/+446(40%)/+366(51%)/-107(35%),+1040(33%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,4.19%,7.86%,1.24%,3.06,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6589,🟢 已滿足進場條件
6672,騰輝電子-KY,2026-08-24 04:07:24,True,259.5,1996 張,+1033(13%)/+362(5%)/+366(7%)/-462(7%)/-612(29%),+687(2%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,34,70.6%,0.3%,11.07%,-16.56%,6.68,直接進場,布林通道觸頂出場,6672,🟢 已滿足進場條件
6790,永豐實,2026-08-24 04:07:25,True,38.05,48 張,-20(20%)/+3(2%)/+59(40%)/+3(4%)/-9(17%),+36(7%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,38,73.7%,0.49%,6.71%,-7.76%,2.3,直接進場,站上60T出場,6790,🟢 已滿足進場條件
6805,富世達,2026-08-24 04:07:25,True,1700.0,1908 張,+143(7%)/-73(4%)/+362(22%)/-34(4%)/-218(35%),+180(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,5,80.0%,1.94%,16.46%,-29.95%,18.25,站上60T進場,布林通道觸頂出場,6805,🟢 已滿足進場條件
8222,寶一,2026-08-24 04:07:29,True,39.0,605 張,+23(2%)/-145(16%)/+73(7%)/-34(6%)/-35(15%),-118(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,12,83.3%,1.32%,8.59%,0.0%,2.5,站上60T進場,站上60T出場,8222,🟢 已滿足進場條件
8374,羅昇,2026-08-24 04:07:29,True,80.8,137 張,+67(16%)/+54(10%)/-36(4%)/-95(22%)/-19(14%),-29(1%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,9,88.9%,18.18%,51.68%,-32.66%,23.46,直接進場,乖離率大於15%停利出場,8374,🟢 已滿足進場條件
8464,億豐,2026-08-24 04:07:29,True,365.0,104 張,+35(10%)/+82(30%)/+208(52%)/+21(7%)/-31(29%),+315(22%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,1.32%,6.62%,-6.59%,3.83,站上60T進場,碰觸20T(布林中線)以上出場,8464,🟢 已滿足進場條件
9103,美德醫療-DR,2026-08-24 04:07:30,True,5.15,677 張,+607(60%)/+196(30%)/+309(32%)/+148(18%)/-144(21%),+1116(27%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,29,82.8%,0.14%,9.73%,-26.5%,7.33,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,9103,🟢 已滿足進場條件
9933,中鼎,2026-08-24 04:07:32,True,41.5,1366 張,-59(3%)/+16(1%)/+953(45%)/+114(8%)/-299(31%),+725(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.22%,2.38%,-0.96%,1.35,站上60T進場,碰觸20T(布林中線)以上出場,9933,🟢 已滿足進場條件
9945,潤泰新,2026-08-24 04:07:32,True,28.85,8267 張,+1797(16%)/+1623(22%)/+402(8%)/-1101(13%)/-1292(30%),+1429(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,80.0%,2.07%,12.54%,-4.86%,4.84,站上60T進場,布林通道觸頂出場,9945,🟢 已滿足進場條件
