股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2023,燁輝,2026-08-04 03:33:36,True,13.5,1762 張,+500(23%)/+699(49%)/-618(28%)/+84(6%)/-334(17%),+331(4%),[進] 60分K之KD且RSI<20 且 直接進場；[出] KD且RSI大於70且在BBAND中線以上出場,36,72.2%,1.1%,10.06%,-8.41%,3.68,直接進場,KD且RSI大於70且在BBAND中線以上出場,2023,🟢 已滿足進場條件
2106,建大,2026-08-04 03:33:37,True,17.95,696 張,+482(25%)/+99(9%)/+636(23%)/-228(27%)/0(0%),+989(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,4,75.0%,0.38%,1.15%,0.0%,0.52,站上60T進場,站上60T出場,2106,🟢 已滿足進場條件
2105,正新,2026-08-04 03:33:37,True,30.1,2348 張,-821(8%)/+981(11%)/+3079(13%)/-2323(41%)/-198(7%),+718(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,1.94%,4.55%,0.78%,1.5,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2105,🟢 已滿足進場條件
2206,三陽工業,2026-08-04 03:33:38,True,61.6,886 張,+1251(56%)/+1263(68%)/+777(35%)/-458(30%)/-263(28%),+2570(29%),[進] 60分K之KD且RSI<20 且 直接進場；[出] KD且RSI大於70且在BBAND中線以上出場,45,71.1%,1.04%,8.79%,-10.21%,3.18,直接進場,KD且RSI大於70且在BBAND中線以上出場,2206,🟢 已滿足進場條件
2211,長榮鋼,2026-08-04 03:33:38,True,85.8,418 張,+379(43%)/+397(61%)/-256(27%)/-159(30%)/-65(14%),+296(9%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,2.51%,4.95%,1.14%,2.12,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,2211,🟢 已滿足進場條件
2330,台積電,2026-08-04 03:33:40,True,2320.0,18205 張,-4665(8%)/-1381(3%)/+23569(41%)/-10917(36%)/-6412(27%),+194(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,22,81.8%,2.79%,13.78%,-16.54%,5.86,碰觸BBAND下緣進場,布林通道觸頂出場,2330,🟢 已滿足進場條件
2348,海悅,2026-08-04 03:33:40,True,67.8,672 張,-15(2%)/-47(13%)/-349(60%)/-522(40%)/+18(2%),-915(25%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,85.7%,0.93%,11.57%,-19.81%,9.86,站上60T進場,布林通道觸頂出場,2348,🟢 已滿足進場條件
2373,震旦行,2026-08-04 03:33:41,True,53.2,31 張,+65(73%)/+13(42%)/-2(9%)/-12(42%)/+5(11%),+69(32%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,31,80.6%,0.65%,3.19%,-4.52%,1.57,直接進場,站上60T出場,2373,🟢 已滿足進場條件
2412,中華電,2026-08-04 03:33:42,True,136.5,6820 張,+13097(36%)/+7777(42%)/+8613(40%)/+1048(10%)/-2703(35%),+27832(29%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,27,81.5%,0.78%,6.14%,-5.9%,1.9,直接進場,布林通道觸頂出場,2412,🟢 已滿足進場條件
2459,敦吉,2026-08-04 03:33:44,True,63.7,74 張,-4(2%)/-4(5%)/-4(5%)/-37(39%)/-16(21%),-65(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,7,100.0%,0.88%,2.09%,0.29%,0.62,站上60T進場,碰觸20T(布林中線)以上出場,2459,🟢 已滿足進場條件
2480,敦陽科,2026-08-04 03:33:44,True,149.5,494 張,+45(12%)/+78(31%)/+658(38%)/-1300(66%)/-39(7%),-558(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,1.05%,1.61%,0.7%,0.39,站上60T進場,碰觸20T(布林中線)以上出場,2480,🟢 已滿足進場條件
2504,國產,2026-08-04 03:33:45,True,30.8,2198 張,+831(27%)/+548(31%)/-922(29%)/+349(20%)/-658(28%),+148(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,0.88%,1.82%,-0.71%,1.1,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2504,🟢 已滿足進場條件
2608,嘉里大榮,2026-08-04 03:33:46,True,28.6,255 張,+646(71%)/+73(18%)/-251(47%)/-264(65%)/+57(18%),+261(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,75.0%,0.93%,2.75%,-0.8%,1.48,站上60T進場,碰觸20T(布林中線)以上出場,2608,🟢 已滿足進場條件
2633,台灣高鐵,2026-08-04 03:33:47,True,25.7,2396 張,+2698(32%)/+5759(61%)/+2081(31%)/-2945(46%)/-563(21%),+7030(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.49%,1.33%,-0.5%,0.66,站上60T進場,碰觸20T(布林中線)以上出場,2633,🟢 已滿足進場條件
2704,國賓,2026-08-04 03:33:48,True,45.5,143 張,+65(25%)/+32(18%)/+3(3%)/-45(41%)/-19(12%),+36(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,5.06%,13.65%,0.68%,7.44,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2704,🟢 已滿足進場條件
2723,美食-KY,2026-08-04 03:33:48,True,61.2,133 張,+100(25%)/+112(34%)/+227(51%)/-120(56%)/-17(11%),+302(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,70.0%,0.74%,4.36%,-7.31%,3.23,站上60T進場,碰觸20T(布林中線)以上出場,2723,🟢 已滿足進場條件
2727,王品,2026-08-04 03:33:48,True,225.0,171 張,+391(59%)/+992(83%)/+558(49%)/-259(57%)/-65(35%),+1617(44%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.77%,6.19%,0.46%,2.97,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,2727,🟢 已滿足進場條件
2739,寒舍,2026-08-04 03:33:48,True,33.95,74 張,+71(35%)/+50(34%)/+31(28%)/-66(58%)/-29(35%),+57(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,2.75%,3.81%,1.75%,1.09,站上60T進場,布林通道觸頂出場,2739,🟢 已滿足進場條件
2820,華票,2026-08-04 03:33:49,True,16.35,1679 張,-473(19%)/+1138(64%)/+1363(53%)/-1609(55%)/-705(35%),-286(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,75.0%,0.87%,3.61%,-0.98%,1.19,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,2820,🟢 已滿足進場條件
2836,高雄銀,2026-08-04 03:33:49,True,11.8,1889 張,+3475(21%)/+1555(35%)/-1215(35%)/-555(14%)/-734(35%),+2526(8%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,26,80.8%,1.02%,8.13%,-2.94%,1.88,直接進場,站上60T出場,2836,🟢 已滿足進場條件
2838,聯邦銀,2026-08-04 03:33:49,True,20.4,2681 張,-557(12%)/+410(17%)/+756(24%)/+506(16%)/-937(30%),+178(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,24,91.7%,1.04%,8.32%,-4.96%,2.13,碰觸BBAND下緣進場,站上60T出場,2838,🟢 已滿足進場條件
2912,統一超,2026-08-04 03:33:52,True,219.5,1298 張,+705(14%)/+3276(47%)/+1956(32%)/-666(25%)/-132(9%),+5139(23%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,0.91%,1.14%,0.71%,0.2,站上60T進場,碰觸20T(布林中線)以上出場,2912,🟢 已滿足進場條件
2939,永邑-KY,2026-08-04 03:33:52,True,18.45,13 張,+12(19%)/-3(25%)/+7(33%)/+6(15%)/-5(33%),+17(11%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,30,83.3%,2.6%,14.18%,-11.5%,4.93,直接進場,站上60T出場,2939,🟢 已滿足進場條件
3266,昇陽,2026-08-04 03:33:55,True,13.6,74 張,+58(60%)/+20(36%)/+29(45%)/-3(10%)/-18(20%),+86(26%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,0.68%,2.31%,-2.29%,1.66,站上60T進場,碰觸20T(布林中線)以上出場,3266,🟢 已滿足進場條件
4104,佳醫,2026-08-04 03:33:57,True,69.4,123 張,+162(51%)/+117(48%)/-29(18%)/-111(51%)/-16(11%),+123(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,100.0%,0.36%,1.13%,0.1%,0.4,站上60T進場,站上60T出場,4104,🟢 已滿足進場條件
4557,永新-KY,2026-08-04 03:33:58,True,48.75,46 張,-4(4%)/-5(23%)/-10(19%)/-25(35%)/-17(35%),-61(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,2.88%,4.51%,2.06%,1.11,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4557,🟢 已滿足進場條件
4915,致伸,2026-08-04 03:33:59,True,63.6,1699 張,-905(22%)/+815(30%)/+1889(33%)/-512(28%)/-621(35%),+666(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,0.76%,3.82%,-8.42%,5.2,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4915,🟢 已滿足進場條件
4942,嘉彰,2026-08-04 03:33:59,True,33.95,82 張,-63(19%)/-4(3%)/-2(2%)/-18(33%)/-31(35%),-118(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,29,75.9%,0.7%,2.97%,-2.67%,1.27,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,4942,🟢 已滿足進場條件
4770,上品,2026-08-04 03:33:59,True,212.0,107 張,-48(9%)/-29(7%)/-23(11%)/+44(23%)/-42(35%),-98(7%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,2.14%,4.19%,0.22%,1.63,站上5T進場,碰觸20T(布林中線)以上出場,4770,🟢 已滿足進場條件
5706,鳳凰,2026-08-04 03:34:01,True,43.8,122 張,-13(4%)/+77(32%)/-36(27%)/-33(21%)/-54(35%),-59(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,2.05%,4.89%,-3.33%,2.57,站上60T進場,布林通道觸頂出場,5706,🟢 已滿足進場條件
6534,正瀚-創,2026-08-04 03:34:04,True,91.7,43 張,+65(39%)/+70(51%)/+31(32%)/-7(5%)/-13(27%),+146(25%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,21,85.7%,1.5%,6.41%,-6.42%,3.15,碰觸BBAND下緣進場,站上60T出場,6534,🟢 已滿足進場條件
6582,申豐,2026-08-04 03:34:04,True,31.4,58 張,+4(5%)/-3(9%)/+20(40%)/+1(3%)/-18(29%),+4(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,3,100.0%,2.88%,7.21%,0.16%,3.79,站上60T進場,布林通道觸頂出場,6582,🟢 已滿足進場條件
6768,志強-KY,2026-08-04 03:34:06,True,66.0,1034 張,+150(35%)/+77(15%)/+59(24%)/+65(17%)/-346(33%),+5(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,2.5%,6.99%,0.15%,3.08,站上60T進場,布林通道觸頂出場,6768,🟢 已滿足進場條件
6790,永豐實,2026-08-04 03:34:06,True,38.15,152 張,+153(67%)/+109(62%)/+11(8%)/-135(38%)/+59(35%),+197(19%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,39,76.9%,0.56%,6.71%,-7.76%,2.29,直接進場,站上60T出場,6790,🟢 已滿足進場條件
9938,百和,2026-08-04 03:34:11,True,42.85,925 張,-213(7%)/-535(31%)/-561(33%)/-463(17%)/-42(4%),-1814(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,36,75.0%,0.51%,4.15%,-12.21%,3.06,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,9938,🟢 已滿足進場條件
9955,佳龍,2026-08-04 03:34:12,True,22.5,55 張,+136(32%)/+69(21%)/-66(26%)/-33(24%)/-23(25%),+83(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,26.57%,62.5%,3.6%,25.2,碰觸BBAND下緣進場,乖離率大於15%停利出場,9955,🟢 已滿足進場條件
