股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1522,堤維西,2026-09-03 09:43:57,True,26.95,299 張,-95(29%)/-17(7%)/+576(38%)/-191(41%)/-400(62%),-127(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,34,79.4%,1.62%,12.27%,-31.14%,8.17,碰觸BBAND下緣進場,布林通道觸頂出場,1522,🟢 已滿足進場條件
1537,廣隆,2026-09-03 09:43:58,True,116.0,266 張,-26(18%)/-12(10%)/-63(24%)/-4(3%)/-45(16%),-150(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,29,93.1%,1.32%,9.77%,-0.35%,1.78,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1537,🟢 已滿足進場條件
1608,華榮,2026-09-03 09:44:01,True,36.35,1520 張,+12(0%)/+626(19%)/-378(12%)/-987(33%)/-70(3%),-797(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,2.14%,8.7%,-4.14%,3.91,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1608,🟢 已滿足進場條件
1611,中電,2026-09-03 09:44:01,True,11.65,261 張,-135(42%)/-150(33%)/-331(44%)/-128(47%)/-252(69%),-996(46%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.18%,6.59%,-6.27%,4.35,站上60T進場,布林通道觸頂出場,1611,🟢 已滿足進場條件
1616,億泰,2026-09-03 09:44:01,True,18.85,243 張,-70(33%)/-16(9%)/-87(15%)/+30(15%)/-44(14%),-187(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,35.7%,37.8%,33.98%,1.94,站上60T進場,乖離率大於15%停利出場,1616,🟢 已滿足進場條件
1713,國化,2026-09-03 09:44:02,True,43.7,422 張,-33(21%)/-17(17%)/+103(34%)/+62(16%)/+69(14%),+184(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,7,71.4%,0.2%,0.6%,-0.35%,0.32,站上60T進場,站上60T出場,1713,🟢 已滿足進場條件
1714,和桐,2026-09-03 09:44:02,True,16.6,10725 張,+1344(17%)/+1583(16%)/+3397(11%)/-15647(28%)/-3312(16%),-12635(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,75.0%,4.22%,26.44%,-1.17%,9.07,站上60T進場,布林通道觸頂出場,1714,🟢 已滿足進場條件
1711,永光,2026-09-03 09:44:02,True,41.45,2318 張,+2487(34%)/-217(4%)/+1307(26%)/-279(10%)/+351(9%),+3649(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,30.77%,67.47%,7.94%,32.1,碰觸BBAND下緣進場,乖離率大於15%停利出場,1711,🟢 已滿足進場條件
1721,三晃,2026-09-03 09:44:02,True,20.0,285 張,+153(33%)/+53(8%)/-70(6%)/-24(4%)/-51(9%),+61(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,7,85.7%,15.64%,35.15%,-37.17%,24.11,碰觸BBAND下緣進場,乖離率大於15%停利出場,1721,🟢 已滿足進場條件
1718,中纖,2026-09-03 09:44:02,True,10.65,9717 張,+738(5%)/+4961(37%)/-11339(19%)/-2638(16%)/-2539(12%),-10817(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,13,76.9%,1.15%,7.75%,-6.89%,3.36,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1718,🟢 已滿足進場條件
1717,長興,2026-09-03 09:44:02,True,76.8,7477 張,+4789(17%)/+16971(32%)/+12374(24%)/-5844(23%)/-1427(8%),+26863(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,25.61%,29.7%,23.51%,3.54,碰觸BBAND下緣進場,乖離率大於15%停利出場,1717,🟢 已滿足進場條件
1727,中華化,2026-09-03 09:44:04,True,89.2,2116 張,+3003(39%)/+1417(14%)/-2556(34%)/+192(6%)/-69(2%),+1987(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,43.23%,59.39%,33.33%,11.79,碰觸BBAND下緣進場,乖離率大於15%停利出場,1727,🟢 已滿足進場條件
1760,寶齡富錦,2026-09-03 09:44:06,True,56.4,157 張,-13(18%)/-54(48%)/-42(33%)/-133(63%)/-56(22%),-298(39%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,9,77.8%,0.61%,3.81%,-6.55%,3.06,站上60T進場,布林通道觸頂出場,1760,🟢 已滿足進場條件
1809,中釉,2026-09-03 09:44:06,True,37.15,590 張,+298(24%)/+144(16%)/-36(4%)/+67(12%)/-267(23%),+206(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,14,71.4%,3.61%,15.7%,-4.73%,6.06,站上60T進場,碰觸20T(布林中線)以上出場,1809,🟢 已滿足進場條件
1795,美時,2026-09-03 09:44:06,True,182.0,572 張,-48(5%)/-345(37%)/-56(10%)/-40(7%)/-256(29%),-745(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.19%,2.34%,-5.14%,3.06,站上60T進場,碰觸20T(布林中線)以上出場,1795,🟢 已滿足進場條件
1806,冠軍,2026-09-03 09:44:06,True,8.02,212 張,+20(15%)/+7(4%)/+55(14%)/+27(25%)/+79(34%),+188(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,37,70.3%,0.86%,10.43%,-7.39%,3.37,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1806,🟢 已滿足進場條件
1786,科妍,2026-09-03 09:44:06,True,44.65,343 張,-85(50%)/-198(54%)/-98(38%)/-94(33%)/-179(33%),-654(40%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.63%,4.42%,-5.61%,3.72,站上60T進場,碰觸20T(布林中線)以上出場,1786,🟢 已滿足進場條件
1810,和成,2026-09-03 09:44:06,True,24.0,1395 張,-1689(25%)/-211(7%)/+293(9%)/-152(9%)/-484(18%),-2243(13%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,6.74%,7.52%,5.31%,1.24,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,1810,🟢 已滿足進場條件
2009,第一銅,2026-09-03 09:44:07,True,39.2,802 張,-155(6%)/-56(4%)/-129(9%)/-95(6%)/-326(22%),-761(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,34.88%,69.8%,4.02%,33.08,碰觸BBAND下緣進場,乖離率大於15%停利出場,2009,🟢 已滿足進場條件
2017,官田鋼,2026-09-03 09:44:09,True,9.01,380 張,+185(10%)/-3(0%)/+251(33%)/-19(5%)/-89(15%),+325(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,83.3%,0.6%,1.56%,-0.34%,0.65,站上60T進場,站上60T出場,2017,🟢 已滿足進場條件
2049,上銀,2026-09-03 09:44:10,True,343.0,1709 張,-626(18%)/-277(11%)/+1085(35%)/-1050(21%)/-352(10%),-1220(7%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,49,77.6%,0.48%,14.22%,-33.28%,6.65,直接進場,站上60T出場,2049,🟢 已滿足進場條件
2103,台橡,2026-09-03 09:44:10,True,28.0,2399 張,+1230(32%)/+194(7%)/+750(10%)/-1050(21%)/+87(2%),+1211(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,33,78.8%,0.41%,7.16%,-14.38%,4.08,碰觸BBAND下緣進場,站上60T出場,2103,🟢 已滿足進場條件
2233,宇隆,2026-09-03 09:44:11,True,165.5,304 張,+45(8%)/+17(4%)/-14(3%)/-17(4%)/-60(12%),-29(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,80.0%,24.9%,47.19%,-8.28%,22.08,碰觸BBAND下緣進場,乖離率大於15%停利出場,2233,🟢 已滿足進場條件
2250,IKKA-KY,2026-09-03 09:44:12,True,57.7,44 張,-41(32%)/+1(2%)/-5(38%)/+3(13%)/-18(32%),-60(21%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,34,79.4%,1.71%,14.08%,-22.69%,5.9,碰觸BBAND下緣進場,站上60T出場,2250,🟢 已滿足進場條件
2316,楠梓電,2026-09-03 09:44:13,True,154.0,1130 張,+215(9%)/-367(20%)/+526(14%)/-717(45%)/-697(33%),-1040(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,49.76%,94.19%,14.8%,32.05,碰觸BBAND下緣進場,乖離率大於15%停利出場,2316,🟢 已滿足進場條件
2328,廣宇,2026-09-03 09:44:13,True,45.9,1314 張,+247(16%)/+236(18%)/+1300(47%)/+1175(42%)/-1122(51%),+1836(17%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] MACD柱狀體翻綠出場,4,100.0%,3.43%,7.85%,0.98%,3.05,站上5T進場,MACD柱狀體翻綠出場,2328,🟢 已滿足進場條件
2327,國巨*,2026-09-03 09:44:13,True,513.0,17474 張,-2761(4%)/-16926(25%)/+5746(13%)/-18880(57%)/-5503(16%),-38324(15%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.27%,5.12%,1.99%,1.64,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,2327,🟢 已滿足進場條件
2324,仁寶,2026-09-03 09:44:13,True,38.75,29523 張,-1304(3%)/+11678(21%)/-12217(26%)/-16616(21%)/-8194(14%),-26653(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,14,71.4%,0.41%,1.6%,-1.44%,0.8,站上60T進場,站上60T出場,2324,🟢 已滿足進場條件
2329,華泰,2026-09-03 09:44:14,True,42.25,1236 張,+326(16%)/-262(12%)/+498(33%)/+89(7%)/-313(16%),+338(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,36,75.0%,1.03%,10.0%,-25.47%,6.31,碰觸BBAND下緣進場,站上60T出場,2329,🟢 已滿足進場條件
2331,精英,2026-09-03 09:44:14,True,19.3,1273 張,-313(38%)/+92(11%)/+69(6%)/+259(37%)/-1026(50%),-919(16%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,1.92%,6.13%,-3.8%,3.26,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2331,🟢 已滿足進場條件
2337,旺宏,2026-09-03 09:44:15,True,118.0,24514 張,-1132(4%)/+4215(12%)/-6961(22%)/-1210(7%)/-16102(34%),-21190(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,6,83.3%,9.0%,30.61%,-20.46%,17.21,站上60T進場,乖離率大於15%停利出場,2337,🟢 已滿足進場條件
2332,友訊,2026-09-03 09:44:14,True,18.7,7479 張,-559(5%)/-3863(32%)/-532(7%)/-393(3%)/+44(0%),-5303(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,30.14%,36.65%,21.15%,8.04,站上60T進場,乖離率大於15%停利出場,2332,🟢 已滿足進場條件
2338,光罩,2026-09-03 09:44:15,True,38.0,634 張,-175(5%)/-887(52%)/+324(21%)/-26(3%)/-280(27%),-1044(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,16,75.0%,1.71%,12.94%,-9.15%,5.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2338,🟢 已滿足進場條件
2344,華邦電,2026-09-03 09:44:17,True,168.5,79411 張,-38816(26%)/+15441(5%)/-67020(50%)/+15668(19%)/-31899(20%),-106626(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,15.34%,61.1%,-38.14%,37.23,站上60T進場,乖離率大於15%停利出場,2344,🟢 已滿足進場條件
2349,錸德,2026-09-03 09:44:18,True,10.9,1492 張,+136(10%)/-147(10%)/-129(12%)/+252(27%)/-956(41%),-844(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,4,100.0%,20.02%,43.49%,8.72%,15.84,站上60T進場,乖離率大於15%停利出場,2349,🟢 已滿足進場條件
2356,英業達,2026-09-03 09:44:18,True,65.0,8237 張,-2815(23%)/+6678(31%)/+1690(13%)/+3048(14%)/-147(1%),+8454(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,11,90.9%,3.9%,12.85%,-0.15%,3.68,站上60T進場,布林通道觸頂出場,2356,🟢 已滿足進場條件
2359,所羅門,2026-09-03 09:44:18,True,140.0,3615 張,-424(9%)/+4(0%)/-1159(27%)/-420(10%)/-2280(27%),-4279(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,37.68%,42.22%,32.44%,4.92,碰觸BBAND下緣進場,乖離率大於15%停利出場,2359,🟢 已滿足進場條件
2355,敬鵬,2026-09-03 09:44:18,True,42.0,1308 張,+63(2%)/-347(21%)/+170(18%)/+70(7%)/-683(33%),-727(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,80.0%,0.93%,3.83%,-6.59%,2.99,站上60T進場,碰觸20T(布林中線)以上出場,2355,🟢 已滿足進場條件
2364,倫飛,2026-09-03 09:44:19,True,65.9,289 張,-661(37%)/-113(24%)/-65(15%)/-38(12%)/-158(43%),-1035(31%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,41,70.7%,0.25%,11.43%,-20.24%,4.9,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2364,🟢 已滿足進場條件
2367,燿華,2026-09-03 09:44:19,True,42.4,2125 張,+575(7%)/+194(3%)/+424(11%)/+603(22%)/-403(11%),+1393(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,41.17%,46.43%,35.88%,5.28,碰觸BBAND下緣進場,乖離率大於15%停利出場,2367,🟢 已滿足進場條件
2375,凱美,2026-09-03 09:44:21,True,118.5,1494 張,-2418(13%)/-224(4%)/-814(16%)/-167(10%)/-463(16%),-4086(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,24.83%,34.91%,11.68%,9.65,碰觸BBAND下緣進場,乖離率大於15%停利出場,2375,🟢 已滿足進場條件
2369,菱生,2026-09-03 09:44:20,True,30.5,2557 張,+749(8%)/-2169(43%)/+1643(42%)/-170(6%)/-1192(28%),-1139(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,28.99%,44.15%,18.03%,11.0,碰觸BBAND下緣進場,乖離率大於15%停利出場,2369,🟢 已滿足進場條件
2371,大同,2026-09-03 09:44:20,True,27.6,4251 張,-9581(52%)/-1027(12%)/+4011(41%)/-1289(21%)/-945(14%),-8831(18%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 布林通道觸頂出場,3,100.0%,5.46%,7.12%,3.32%,1.95,站上5T進場,布林通道觸頂出場,2371,🟢 已滿足進場條件
2397,友通,2026-09-03 09:44:23,True,61.4,214 張,-81(46%)/-92(51%)/-63(28%)/-16(15%)/-181(55%),-433(42%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,38,76.3%,0.53%,13.0%,-18.77%,6.16,直接進場,布林通道觸頂出場,2397,🟢 已滿足進場條件
2402,毅嘉,2026-09-03 09:44:24,True,57.2,1295 張,+222(20%)/+439(6%)/+151(3%)/-2127(45%)/-585(24%),-1900(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,42,71.4%,0.8%,9.62%,-7.84%,3.64,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2402,🟢 已滿足進場條件
2406,國碩,2026-09-03 09:44:24,True,27.0,2548 張,-648(21%)/-176(6%)/+810(28%)/-1084(37%)/-661(16%),-1759(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,26.37%,47.29%,1.62%,16.7,碰觸BBAND下緣進場,乖離率大於15%停利出場,2406,🟢 已滿足進場條件
2405,輔信,2026-09-03 09:44:24,True,15.0,1013 張,+107(16%)/-16(2%)/+110(19%)/+420(52%)/-659(46%),-38(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,35,74.3%,0.96%,7.92%,-25.12%,5.78,碰觸BBAND下緣進場,站上60T出場,2405,🟢 已滿足進場條件
2408,南亞科,2026-09-03 09:44:24,True,478.0,70616 張,-2428(3%)/+7857(5%)/-42587(54%)/+898(2%)/-39303(32%),-75563(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,10,90.0%,19.31%,73.21%,-52.42%,31.2,碰觸BBAND下緣進場,乖離率大於15%停利出場,2408,🟢 已滿足進場條件
2413,環科,2026-09-03 09:44:24,True,41.6,292 張,+37(8%)/-128(37%)/+102(24%)/+21(7%)/-207(44%),-175(9%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 乖離率大於15%停利出場,3,100.0%,19.69%,26.77%,5.75%,12.07,站上5T進場,乖離率大於15%停利出場,2413,🟢 已滿足進場條件
2415,錩新,2026-09-03 09:44:25,True,28.05,162 張,+44(18%)/-13(9%)/-33(18%)/-24(23%)/-109(47%),-135(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,36,72.2%,0.96%,8.64%,-6.72%,3.31,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2415,🟢 已滿足進場條件
2417,圓剛,2026-09-03 09:44:25,True,41.8,479 張,-185(20%)/+10(3%)/+20(6%)/+218(49%)/-64(10%),-1(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,19,84.2%,2.11%,9.96%,-12.11%,5.42,站上60T進場,碰觸20T(布林中線)以上出場,2417,🟢 已滿足進場條件
2421,建準,2026-09-03 09:44:25,True,163.5,2165 張,+1671(20%)/+9656(47%)/+877(7%)/-473(7%)/-253(5%),+11478(22%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,40,75.0%,0.45%,6.64%,-16.7%,4.91,碰觸BBAND下緣進場,站上60T出場,2421,🟢 已滿足進場條件
2432,倚天酷碁-創,2026-09-03 09:44:28,True,26.9,61 張,-1(6%)/-1(4%)/+1(17%)/-7(28%)/-11(17%),-19(14%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,5,100.0%,4.98%,10.63%,2.14%,3.64,站上60T進場,布林通道觸頂出場,2432,🟢 已滿足進場條件
2427,三商電,2026-09-03 09:44:27,True,21.9,175 張,+16(8%)/-28(14%)/-94(28%)/+41(25%)/-50(15%),-115(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,87.5%,2.07%,6.52%,-1.97%,2.56,站上60T進場,碰觸20T(布林中線)以上出場,2427,🟢 已滿足進場條件
2441,超豐,2026-09-03 09:44:29,True,113.5,2154 張,+1713(36%)/-2526(57%)/+1401(25%)/-751(31%)/-788(25%),-951(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,30,86.7%,3.06%,19.08%,-11.3%,5.3,碰觸BBAND下緣進場,布林通道觸頂出場,2441,🟢 已滿足進場條件
2449,京元電子,2026-09-03 09:44:29,True,260.5,12450 張,+13987(26%)/-15136(42%)/+9398(18%)/-9803(30%)/-7845(31%),-9399(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,131.57%,358.44%,11.59%,196.58,碰觸BBAND下緣進場,乖離率大於15%停利出場,2449,🟢 已滿足進場條件
2458,義隆,2026-09-03 09:44:30,True,133.5,1330 張,-617(45%)/-822(53%)/+246(22%)/-201(21%)/-729(39%),-2123(31%),[進] 60分K之KD且RSI<20 且 直接進場；[出] KD且RSI大於70且在BBAND中線以上出場,48,70.8%,0.71%,6.64%,-23.59%,5.0,直接進場,KD且RSI大於70且在BBAND中線以上出場,2458,🟢 已滿足進場條件
2451,創見,2026-09-03 09:44:29,True,286.0,2575 張,-1308(32%)/-132(4%)/+171(6%)/+403(16%)/-1508(34%),-2374(14%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.47%,4.24%,3.0%,0.68,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,2451,🟢 已滿足進場條件
2472,立隆電,2026-09-03 09:44:31,True,206.5,1257 張,-2000(28%)/-228(7%)/-203(8%)/+38(3%)/+114(5%),-2279(14%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,51,70.6%,0.09%,8.77%,-40.5%,6.96,直接進場,站上60T出場,2472,🟢 已滿足進場條件
2478,大毅,2026-09-03 09:44:32,True,115.0,1311 張,-1186(10%)/-543(13%)/-378(10%)/+3(0%)/-154(7%),-2258(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,11,72.7%,1.91%,8.03%,-5.71%,4.51,站上60T進場,碰觸20T(布林中線)以上出場,2478,🟢 已滿足進場條件
2483,百容,2026-09-03 09:44:32,True,33.8,487 張,-586(29%)/-263(21%)/-157(21%)/+166(21%)/-212(23%),-1052(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.31%,5.84%,-2.86%,2.98,站上60T進場,碰觸20T(布林中線)以上出場,2483,🟢 已滿足進場條件
2485,兆赫,2026-09-03 09:44:32,True,40.85,1521 張,-1135(25%)/-463(12%)/+612(25%)/+80(5%)/-29(1%),-935(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,4,75.0%,10.13%,31.43%,-35.89%,31.14,直接進場,乖離率大於15%停利出場,2485,🟢 已滿足進場條件
