股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2030,彰源,2026-06-29 14:52:29,True,18.35,904 張,+838(20%)/-783(35%)/-118(9%)/+68(7%)/+21(2%),+26(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,87.5%,0.67%,3.27%,-3.48%,1.92,站上60T進場,碰觸20T(布林中線)以上出場,2030,🟢 已滿足進場條件
2107,厚生,2026-06-29 14:52:30,True,25.4,218 張,-31(11%)/+301(56%)/+164(46%)/-146(27%)/-41(12%),+247(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,20,85.0%,0.66%,2.26%,-1.88%,0.99,碰觸BBAND下緣進場,站上60T出場,2107,🟢 已滿足進場條件
2233,宇隆,2026-06-29 14:52:30,True,193.0,1820 張,-617(31%)/-22(2%)/-74(1%)/-33(1%)/+1010(20%),+264(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,43.63%,88.94%,16.27%,31.89,碰觸BBAND下緣進場,乖離率大於15%停利出場,2233,🟢 已滿足進場條件
2329,華泰,2026-06-29 14:52:31,True,52.3,4443 張,-4492(40%)/-304(5%)/+1021(10%)/-3108(37%)/-2595(39%),-9478(23%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,35,74.3%,1.41%,10.0%,-25.47%,6.26,碰觸BBAND下緣進場,站上60T出場,2329,🟢 已滿足進場條件
2337,旺宏,2026-06-29 14:52:32,True,158.5,41025 張,+2239(1%)/-2683(2%)/-61353(38%)/+55737(29%)/-21661(26%),-27721(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,100.0%,14.9%,30.61%,1.69%,10.48,站上60T進場,乖離率大於15%停利出場,2337,🟢 已滿足進場條件
2368,金像電,2026-06-29 14:52:33,True,1155.0,3663 張,-3467(42%)/-770(12%)/+862(15%)/+1418(25%)/+46(1%),-1911(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,100.0%,6.3%,10.18%,3.17%,2.93,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2368,🟢 已滿足進場條件
2362,藍天,2026-06-29 14:52:33,True,41.6,578 張,-446(25%)/+227(13%)/-748(37%)/-679(29%)/-451(35%),-2097(23%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,12.88%,32.59%,-22.82%,24.68,碰觸BBAND下緣進場,乖離率大於15%停利出場,2362,🟢 已滿足進場條件
2374,佳能,2026-06-29 14:52:33,True,73.1,3013 張,+750(9%)/-816(16%)/-165(1%)/-2243(20%)/-849(18%),-3323(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,42,83.3%,2.21%,11.94%,-21.53%,5.1,碰觸BBAND下緣進場,站上60T出場,2374,🟢 已滿足進場條件
2393,億光,2026-06-29 14:52:35,True,66.6,1681 張,-1202(44%)/-62(5%)/-228(15%)/-227(8%)/-750(31%),-2469(23%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.01%,7.2%,-6.02%,3.86,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2393,🟢 已滿足進場條件
2399,映泰,2026-06-29 14:52:35,True,47.9,2957 張,-702(7%)/+3781(18%)/-3938(34%)/-1522(23%)/-1018(19%),-3399(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,16.98%,33.39%,5.66%,14.54,站上60T進場,乖離率大於15%停利出場,2399,🟢 已滿足進場條件
2413,環科,2026-06-29 14:52:35,True,46.7,1090 張,-445(9%)/-614(26%)/-439(26%)/-686(26%)/-262(15%),-2446(18%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 乖離率大於15%停利出場,3,100.0%,19.69%,26.77%,5.75%,12.07,站上5T進場,乖離率大於15%停利出場,2413,🟢 已滿足進場條件
2369,菱生,2026-06-29 14:52:33,True,38.1,13154 張,+6543(8%)/+3772(5%)/-2349(6%)/-2314(5%)/-4061(16%),+1591(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,28.99%,44.15%,18.03%,11.0,碰觸BBAND下緣進場,乖離率大於15%停利出場,2369,🟢 已滿足進場條件
2441,超豐,2026-06-29 14:52:37,True,128.5,5907 張,-945(8%)/+2456(19%)/-4644(37%)/-3656(25%)/-2615(29%),-9404(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,90.0%,1.42%,4.15%,-1.3%,1.36,站上60T進場,碰觸20T(布林中線)以上出場,2441,🟢 已滿足進場條件
2465,麗臺,2026-06-29 14:52:37,True,70.4,432 張,-190(17%)/-69(6%)/-228(36%)/-471(39%)/-46(6%),-1004(20%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 站上60T出場,3,100.0%,6.97%,13.4%,0.94%,6.24,站上5T進場,站上60T出場,2465,🟢 已滿足進場條件
2455,全新,2026-06-29 14:52:37,True,333.0,1330 張,+606(39%)/+395(23%)/+62(6%)/-359(15%)/-48(3%),+656(8%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,36.02%,50.48%,17.54%,16.58,碰觸BBAND下緣進場,乖離率大於15%停利出場,2455,🟢 已滿足進場條件
2460,建通,2026-06-29 14:52:37,True,35.4,1067 張,+214(7%)/+1867(24%)/-2054(29%)/+154(5%)/+57(4%),+238(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,18.51%,56.56%,-54.32%,50.5,碰觸BBAND下緣進場,乖離率大於15%停利出場,2460,🟢 已滿足進場條件
2478,大毅,2026-06-29 14:52:38,True,204.0,807 張,+533(30%)/+1308(47%)/+464(30%)/+351(27%)/+429(41%),+3085(37%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,11,72.7%,1.28%,6.81%,-5.71%,4.03,站上60T進場,碰觸20T(布林中線)以上出場,2478,🟢 已滿足進場條件
2524,京城,2026-06-29 14:52:40,True,35.25,50 張,+66(21%)/-10(8%)/-11(17%)/-44(33%)/+30(34%),+31(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,37,78.4%,1.67%,13.25%,-21.73%,5.61,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2524,🟢 已滿足進場條件
2851,中再保,2026-06-29 14:52:42,True,34.9,5568 張,-166(7%)/-2084(55%)/-2244(37%)/-2265(41%)/+3997(40%),-2762(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,0.68%,7.13%,-11.89%,6.48,站上60T進場,布林通道觸頂出場,2851,🟢 已滿足進場條件
2731,雄獅,2026-06-29 14:52:42,True,147.5,502 張,-112(12%)/+117(14%)/-40(4%)/-396(34%)/-154(23%),-585(13%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,32,75.0%,0.6%,7.56%,-16.15%,4.64,碰觸BBAND下緣進場,站上60T出場,2731,🟢 已滿足進場條件
2882,國泰金,2026-06-29 14:52:43,True,101.5,30847 張,-2285(8%)/-8067(24%)/-1274(4%)/-6900(19%)/-12415(26%),-30941(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,90.0%,0.84%,1.88%,-0.67%,0.7,站上60T進場,碰觸20T(布林中線)以上出場,2882,🟢 已滿足進場條件
2881,富邦金,2026-06-29 14:52:43,True,129.0,17597 張,-5236(22%)/-4499(15%)/-1351(6%)/-109(0%)/-1722(6%),-12917(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,24,83.3%,1.55%,9.23%,-5.88%,2.75,碰觸BBAND下緣進場,站上60T出場,2881,🟢 已滿足進場條件
3015,全漢,2026-06-29 14:52:45,True,58.7,450 張,-334(12%)/-48(3%)/-200(18%)/+259(28%)/+17(3%),-306(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,30,76.7%,0.92%,7.98%,-19.44%,4.55,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,3015,🟢 已滿足進場條件
3008,大立光,2026-06-29 14:52:44,True,4385.0,1996 張,-92(5%)/+101(5%)/-427(14%)/-348(12%)/-85(2%),-851(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,11,81.8%,1.72%,8.39%,-13.15%,5.56,站上60T進場,布林通道觸頂出場,3008,🟢 已滿足進場條件
3019,亞光,2026-06-29 14:52:45,True,138.5,2277 張,-1472(17%)/-1143(23%)/-1797(32%)/-1674(25%)/-832(21%),-6918(23%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,88.9%,2.33%,5.76%,-0.74%,2.14,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3019,🟢 已滿足進場條件
3036,文曄,2026-06-29 14:52:46,True,208.0,6102 張,-1166(9%)/-654(9%)/-1491(17%)/+864(8%)/-1216(11%),-3663(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,52.19%,101.91%,21.43%,43.46,碰觸BBAND下緣進場,乖離率大於15%停利出場,3036,🟢 已滿足進場條件
3044,健鼎,2026-06-29 14:52:46,True,499.0,2895 張,-877(22%)/-996(39%)/-80(3%)/-605(20%)/+88(2%),-2470(14%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,100.0%,3.02%,6.22%,1.17%,1.8,站上60T進場,布林通道觸頂出場,3044,🟢 已滿足進場條件
3041,揚智,2026-06-29 14:52:46,True,26.8,1049 張,-351(3%)/-1008(20%)/-194(5%)/+463(16%)/-255(13%),-1345(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,9,88.9%,5.79%,16.46%,-2.99%,5.9,站上60T進場,布林通道觸頂出場,3041,🟢 已滿足進場條件
3048,益登,2026-06-29 14:52:46,True,61.7,2179 張,+508(7%)/+167(4%)/-1357(26%)/+518(11%)/+224(7%),+60(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,21.4%,49.25%,-28.47%,30.35,站上60T進場,乖離率大於15%停利出場,3048,🟢 已滿足進場條件
3149,正達,2026-06-29 14:52:48,True,93.2,8380 張,-8347(28%)/+2956(8%)/-5145(27%)/+74(0%)/0(0%),-10462(8%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,3.75%,9.43%,0.69%,3.96,站上5T進場,碰觸20T(布林中線)以上出場,3149,🟢 已滿足進場條件
3209,全科,2026-06-29 14:52:48,True,58.4,1454 張,+29(2%)/-295(18%)/-104(11%)/-30(2%)/+38(2%),-362(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,9,88.9%,2.46%,9.22%,-4.99%,3.69,站上60T進場,布林通道觸頂出場,3209,🟢 已滿足進場條件
3150,鈺寶-創,2026-06-29 14:52:48,True,18.75,20 張,-9(6%)/+10(8%)/+22(15%)/+12(10%)/+3(8%),+38(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,14,78.6%,0.69%,7.67%,-20.37%,8.62,碰觸BBAND下緣進場,布林通道觸頂出場,3150,🟢 已滿足進場條件
3311,閎暉,2026-06-29 14:52:49,True,36.25,279 張,-27(3%)/-132(20%)/+28(6%)/+78(13%)/-174(43%),-227(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,21,81.0%,1.68%,9.26%,-2.37%,2.52,碰觸BBAND下緣進場,布林通道觸頂出場,3311,🟢 已滿足進場條件
3321,同泰,2026-06-29 14:52:49,True,23.3,626 張,-699(29%)/+173(14%)/-155(12%)/-179(13%)/+156(17%),-704(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,7,85.7%,4.05%,28.34%,-63.02%,30.69,直接進場,乖離率大於15%停利出場,3321,🟢 已滿足進場條件
3338,泰碩,2026-06-29 14:52:49,True,68.2,438 張,-291(27%)/-52(8%)/-269(41%)/-98(11%)/+18(2%),-692(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,36,72.2%,0.29%,11.0%,-25.37%,6.41,碰觸BBAND下緣進場,站上60T出場,3338,🟢 已滿足進場條件
3406,玉晶光,2026-06-29 14:52:50,True,659.0,2024 張,-1108(23%)/-172(7%)/+512(13%)/-450(13%)/+449(11%),-769(4%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 站上60T出場,3,100.0%,4.37%,9.01%,0.83%,4.2,站上5T進場,站上60T出場,3406,🟢 已滿足進場條件
3450,聯鈞,2026-06-29 14:52:51,True,506.0,3913 張,+2245(11%)/+917(6%)/-1486(9%)/-258(2%)/-832(10%),+586(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,7,100.0%,39.47%,90.49%,9.74%,29.72,碰觸BBAND下緣進場,乖離率大於15%停利出場,3450,🟢 已滿足進場條件
3437,榮創,2026-06-29 14:52:50,True,20.95,327 張,-26(1%)/-536(20%)/-235(18%)/-1(0%)/+21(3%),-777(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,80.0%,3.4%,11.85%,-4.7%,5.15,站上60T進場,布林通道觸頂出場,3437,🟢 已滿足進場條件
3504,揚明光,2026-06-29 14:52:51,True,77.5,1152 張,-35(1%)/-189(10%)/-560(15%)/+294(16%)/-165(11%),-655(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,12,100.0%,0.68%,2.41%,0.16%,0.65,站上60T進場,站上60T出場,3504,🟢 已滿足進場條件
3501,維熹,2026-06-29 14:52:51,True,39.8,438 張,+705(45%)/+367(24%)/+14(2%)/-291(43%)/+203(22%),+998(18%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,1.81%,2.75%,0.91%,0.92,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,3501,🟢 已滿足進場條件
3679,新至陞,2026-06-29 14:52:54,True,107.5,32 張,0(0%)/-14(34%)/-10(30%)/-43(54%)/-12(32%),-79(33%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,24,87.5%,1.11%,5.1%,-4.67%,1.93,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,3679,🟢 已滿足進場條件
3563,牧德,2026-06-29 14:52:53,True,657.0,287 張,-39(6%)/+51(14%)/-64(17%)/+5(1%)/-55(12%),-102(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,0.56%,7.98%,-16.65%,7.22,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3563,🟢 已滿足進場條件
3702,大聯大,2026-06-29 14:52:54,True,104.0,4835 張,-2136(33%)/-644(17%)/-1934(21%)/+1121(12%)/-1263(16%),-4856(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,0.86%,3.69%,-10.28%,4.99,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3702,🟢 已滿足進場條件
4739,康普,2026-06-29 14:52:57,True,104.5,1426 張,-523(13%)/-567(31%)/-1751(38%)/+776(19%)/-207(8%),-2272(13%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,1.82%,3.93%,0.43%,1.86,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,4739,🟢 已滿足進場條件
4915,致伸,2026-06-29 14:52:57,True,65.1,6525 張,-3025(60%)/-2661(57%)/-2452(51%)/+761(11%)/-4973(35%),-12350(35%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,1.16%,3.82%,-8.42%,4.76,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4915,🟢 已滿足進場條件
4949,有成精密,2026-06-29 14:52:57,True,77.1,1120 張,-3(0%)/+69(5%)/-252(25%)/-22(2%)/+207(14%),-1(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,100.0%,19.04%,35.3%,8.74%,11.03,站上60T進場,乖離率大於15%停利出場,4949,🟢 已滿足進場條件
4927,泰鼎-KY,2026-06-29 14:52:57,True,44.45,4787 張,-3967(43%)/-1382(33%)/-552(18%)/-1317(17%)/+1378(21%),-5840(19%),[進] 60分K之KD且RSI<20 且 直接進場；[出] KD且RSI大於70且在BBAND中線以上出場,48,70.8%,0.76%,14.77%,-38.31%,9.46,直接進場,KD且RSI大於70且在BBAND中線以上出場,4927,🟢 已滿足進場條件
4989,榮科,2026-06-29 14:52:58,True,79.5,2179 張,-1781(12%)/-706(7%)/-298(5%)/-26(0%)/+130(3%),-2681(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,17,76.5%,3.73%,22.59%,-5.3%,7.16,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4989,🟢 已滿足進場條件
5283,禾聯碩,2026-06-29 14:52:59,True,52.4,69 張,+49(15%)/-38(21%)/-53(44%)/-25(11%)/-50(54%),-117(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,0.6%,0.95%,0.46%,0.24,站上60T進場,碰觸20T(布林中線)以上出場,5283,🟢 已滿足進場條件
5706,鳳凰,2026-06-29 14:53:00,True,47.15,219 張,-83(15%)/-140(45%)/-217(38%)/-447(40%)/-169(25%),-1056(33%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,2.05%,4.89%,-3.33%,2.57,站上60T進場,布林通道觸頂出場,5706,🟢 已滿足進場條件
6153,嘉聯益,2026-06-29 14:53:01,True,20.65,10430 張,+2237(9%)/-2016(12%)/-58(0%)/-443(3%)/-225(1%),-505(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,70.0%,0.97%,4.25%,-3.87%,2.57,站上60T進場,布林通道觸頂出場,6153,🟢 已滿足進場條件
6176,瑞儀,2026-06-29 14:53:01,True,86.7,3764 張,-463(5%)/+1118(13%)/+772(8%)/-4001(50%)/-2438(44%),-5012(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.58%,9.38%,-4.52%,4.53,站上60T進場,布林通道觸頂出場,6176,🟢 已滿足進場條件
6177,達麗,2026-06-29 14:53:01,True,45.35,674 張,-268(18%)/+74(7%)/+70(11%)/+168(13%)/-315(29%),-271(5%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,1.57%,2.09%,0.59%,0.86,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,6177,🟢 已滿足進場條件
6189,豐藝,2026-06-29 14:53:01,True,49.3,928 張,-539(26%)/+98(5%)/-628(39%)/+646(43%)/-115(9%),-538(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,13,76.9%,0.88%,8.23%,-6.97%,3.66,站上60T進場,碰觸20T(布林中線)以上出場,6189,🟢 已滿足進場條件
6239,力成,2026-06-29 14:53:03,True,307.5,11783 張,-6680(15%)/+814(4%)/-4232(11%)/+1948(6%)/+368(2%),-7782(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,85.7%,1.71%,9.52%,-15.85%,8.22,站上60T進場,布林通道觸頂出場,6239,🟢 已滿足進場條件
6272,驊陞,2026-06-29 14:53:04,True,30.6,44 張,-31(5%)/-18(6%)/-52(20%)/-67(22%)/-36(35%),-204(13%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,4,100.0%,4.25%,9.29%,0.91%,3.56,碰觸BBAND下緣進場,布林通道觸頂出場,6272,🟢 已滿足進場條件
6209,今國光,2026-06-29 14:53:02,True,79.1,4385 張,-525(3%)/-558(6%)/-1953(12%)/-166(1%)/-211(3%),-3413(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,66.74%,142.24%,15.86%,66.69,碰觸BBAND下緣進場,乖離率大於15%停利出場,6209,🟢 已滿足進場條件
6269,台郡,2026-06-29 14:53:03,True,68.4,5825 張,-1338(5%)/-2258(15%)/-1501(12%)/-2359(21%)/-1331(15%),-8787(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,12,83.3%,4.49%,13.54%,-5.24%,5.14,站上60T進場,布林通道觸頂出場,6269,🟢 已滿足進場條件
6283,淳安,2026-06-29 14:53:04,True,22.7,212 張,-15(5%)/+12(7%)/+52(17%)/-202(57%)/-66(20%),-219(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,41,70.7%,1.56%,11.01%,-10.91%,4.63,碰觸BBAND下緣進場,站上60T出場,6283,🟢 已滿足進場條件
6271,同欣電,2026-06-29 14:53:03,True,243.0,7169 張,-879(5%)/-777(9%)/+2509(10%)/-2166(7%)/-394(2%),-1707(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,87.5%,2.73%,6.9%,-0.65%,2.6,站上60T進場,碰觸20T(布林中線)以上出場,6271,🟢 已滿足進場條件
6426,統新,2026-06-29 14:53:05,True,189.5,279 張,-148(13%)/+7(1%)/-166(21%)/+10(1%)/+39(7%),-258(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,6,83.3%,18.36%,40.25%,-2.5%,17.02,直接進場,乖離率大於15%停利出場,6426,🟢 已滿足進場條件
6442,光聖,2026-06-29 14:53:06,True,1605.0,1317 張,-276(8%)/-150(8%)/-335(15%)/-690(19%)/+89(3%),-1362(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,9,88.9%,35.36%,102.06%,-2.12%,33.42,直接進場,乖離率大於15%停利出場,6442,🟢 已滿足進場條件
6706,惠特,2026-06-29 14:53:08,True,140.5,888 張,-282(12%)/-57(3%)/-253(16%)/+98(4%)/+303(16%),-191(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,8,87.5%,4.26%,14.75%,-7.63%,6.76,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6706,🟢 已滿足進場條件
6757,台灣虎航,2026-06-29 14:53:08,True,61.4,2129 張,+1511(26%)/+404(5%)/+3309(31%)/-404(8%)/+96(3%),+4916(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,9,100.0%,4.69%,11.59%,0.11%,4.36,站上60T進場,布林通道觸頂出場,6757,🟢 已滿足進場條件
