股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2542,興富發,2026-08-28 11:19:10,True,47.05,4988 張,-818(11%)/+960(14%)/+1882(35%)/-138(4%)/+181(3%),+2067(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,77.8%,0.51%,3.64%,-2.18%,1.62,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2542,🟢 已滿足進場條件
2610,華航,2026-08-28 11:19:10,True,20.35,25325 張,+9155(31%)/+7564(28%)/+19931(51%)/-6912(22%)/-19349(72%),+10389(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,2.06%,3.69%,0.21%,1.3,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2610,🟢 已滿足進場條件
2852,第一保,2026-08-28 11:19:12,True,28.15,511 張,+188(25%)/+139(17%)/+409(35%)/-265(11%)/-130(25%),+341(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,0.8%,2.03%,-1.75%,1.5,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2852,🟢 已滿足進場條件
2903,遠百,2026-08-28 11:19:13,True,22.1,1239 張,+641(38%)/+950(50%)/+193(13%)/+99(6%)/+26(2%),+1909(24%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,47,70.2%,0.19%,5.58%,-12.27%,3.03,直接進場,碰觸20T(布林中線)以上出場,2903,🟢 已滿足進場條件
2915,潤泰全,2026-08-28 11:19:13,True,57.3,3029 張,+122(3%)/-153(5%)/-72(4%)/-532(23%)/-703(22%),-1338(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.31%,4.69%,-0.93%,1.75,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2915,🟢 已滿足進場條件
3028,增你強,2026-08-28 11:19:14,True,64.5,1184 張,+49(6%)/-259(47%)/+3(1%)/-480(54%)/-773(61%),-1460(37%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,30,73.3%,0.69%,12.92%,-14.44%,4.5,碰觸BBAND下緣進場,站上60T出場,3028,🟢 已滿足進場條件
3025,星通,2026-08-28 11:19:14,True,53.6,105 張,-103(68%)/-90(54%)/-78(25%)/-90(36%)/-55(50%),-416(42%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,15.45%,26.11%,8.23%,9.42,碰觸BBAND下緣進場,乖離率大於15%停利出場,3025,🟢 已滿足進場條件
3530,晶相光,2026-08-28 11:19:16,True,59.8,201 張,+6(10%)/-44(12%)/-304(34%)/+40(17%)/-52(24%),-354(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,8,87.5%,4.04%,13.41%,-9.19%,7.08,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3530,🟢 已滿足進場條件
3545,敦泰,2026-08-28 11:19:17,True,49.05,774 張,+131(28%)/-1(0%)/+82(15%)/+239(40%)/-400(49%),+51(2%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.58%,4.28%,2.41%,1.02,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,3545,🟢 已滿足進場條件
3617,碩天,2026-08-28 11:19:17,True,243.0,459 張,-167(17%)/-106(14%)/+104(26%)/-68(15%)/-27(6%),-264(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,2.76%,3.51%,1.19%,1.06,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3617,🟢 已滿足進場條件
3669,圓展,2026-08-28 11:19:18,True,35.65,271 張,-41(27%)/-24(7%)/+100(42%)/+124(44%)/-146(52%),+13(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,71.4%,3.3%,10.0%,-3.18%,5.17,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3669,🟢 已滿足進場條件
3679,新至陞,2026-08-28 11:19:18,True,107.5,186 張,+7(33%)/-1(6%)/+2(22%)/0(0%)/+5(2%),+13(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,24,87.5%,1.2%,5.1%,-4.67%,2.0,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,3679,🟢 已滿足進場條件
4178,永笙-KY,2026-08-28 11:19:19,True,17.15,104 張,-4(7%)/-4(8%)/+32(41%)/+21(18%)/-17(20%),+28(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,3,100.0%,2.27%,2.82%,1.74%,0.54,碰觸BBAND下緣進場,站上60T出場,4178,🟢 已滿足進場條件
5521,工信,2026-08-28 11:19:22,True,10.6,1457 張,+199(10%)/-461(24%)/-307(22%)/-28(1%)/-547(34%),-1144(13%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,24.07%,55.99%,0.72%,28.61,碰觸BBAND下緣進場,乖離率大於15%停利出場,5521,🟢 已滿足進場條件
6183,關貿,2026-08-28 11:19:24,True,90.6,56 張,+1(7%)/-1(4%)/+14(40%)/-12(13%)/-3(5%),-1(0%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,19,94.7%,0.64%,2.93%,-9.12%,2.44,直接進場,站上60T出場,6183,🟢 已滿足進場條件
6176,瑞儀,2026-08-28 11:19:24,True,93.0,3750 張,-985(23%)/-791(25%)/-599(26%)/-744(29%)/-647(16%),-3766(23%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.58%,9.38%,-4.52%,4.53,站上60T進場,布林通道觸頂出場,6176,🟢 已滿足進場條件
6472,保瑞,2026-08-28 11:19:26,True,435.5,793 張,-362(18%)/-195(6%)/-436(24%)/-269(19%)/-124(15%),-1386(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,3.88%,10.26%,-7.43%,5.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6472,🟢 已滿足進場條件
6541,泰福-KY,2026-08-28 11:19:26,True,36.35,379 張,+2(1%)/+80(47%)/+74(42%)/+83(39%)/-128(32%),+111(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] MACD柱狀體翻綠出場,9,77.8%,0.63%,2.1%,-0.81%,1.08,站上60T進場,MACD柱狀體翻綠出場,6541,🟢 已滿足進場條件
6592,和潤企業,2026-08-28 11:19:26,True,60.4,525 張,+22(7%)/+155(48%)/+168(41%)/+49(15%)/-374(67%),+20(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,35,71.4%,0.51%,7.42%,-11.94%,3.79,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6592,🟢 已滿足進場條件
6757,台灣虎航,2026-08-28 11:19:28,True,55.1,1402 張,+225(30%)/+166(25%)/+58(7%)/-84(12%)/-687(47%),-322(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,90.0%,3.55%,11.59%,-6.69%,5.46,站上60T進場,布林通道觸頂出場,6757,🟢 已滿足進場條件
6901,鑽石投資,2026-08-28 11:19:28,True,16.15,1723 張,-1067(62%)/-336(30%)/+728(47%)/-322(26%)/-448(24%),-1445(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,9,77.8%,1.33%,7.54%,-6.56%,4.17,站上60T進場,碰觸20T(布林中線)以上出場,6901,🟢 已滿足進場條件
6962,奕力-KY,2026-08-28 11:19:29,True,31.15,1544 張,+151(10%)/-365(32%)/+621(27%)/-580(33%)/-365(23%),-538(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,27,74.1%,0.41%,10.55%,-21.86%,6.12,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,6962,🟢 已滿足進場條件
6921,嘉雨思-創,2026-08-28 11:19:29,True,65.9,15 張,-4(44%)/+2(22%)/-1(25%)/+3(30%)/-4(36%),-4(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,10,90.0%,4.48%,20.94%,-5.24%,6.59,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,6921,🟢 已滿足進場條件
7610,聯友金屬-創,2026-08-28 11:19:29,True,1480.0,1164 張,-100(12%)/-76(16%)/-28(6%)/-67(20%)/+10(1%),-261(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,4.28%,7.46%,1.81%,2.89,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,7610,🟢 已滿足進場條件
8112,至上,2026-08-28 11:19:31,True,90.9,8024 張,+7759(43%)/-3096(29%)/-3185(39%)/-2140(34%)/-3921(46%),-4583(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,20.87%,33.12%,4.68%,14.63,碰觸BBAND下緣進場,乖離率大於15%停利出場,8112,🟢 已滿足進場條件
8114,振樺電,2026-08-28 11:19:31,True,195.0,314 張,-134(49%)/-110(26%)/+42(14%)/+12(4%)/-105(32%),-295(18%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,32,75.0%,0.91%,17.65%,-21.17%,8.87,直接進場,布林通道觸頂出場,8114,🟢 已滿足進場條件
9904,寶成,2026-08-28 11:19:33,True,24.35,21475 張,-189(2%)/+2567(36%)/-2996(18%)/-7280(61%)/-17744(78%),-25642(37%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,1.9%,3.23%,0.93%,0.99,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,9904,🟢 已滿足進場條件
9902,台火,2026-08-28 11:19:33,True,13.65,87 張,+19(16%)/+11(16%)/+8(18%)/-4(10%)/+17(18%),+51(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,31,77.4%,0.67%,6.6%,-13.0%,4.24,碰觸BBAND下緣進場,站上60T出場,9902,🟢 已滿足進場條件
9933,中鼎,2026-08-28 11:19:34,True,40.5,2817 張,-503(38%)/+773(47%)/+238(20%)/-276(20%)/-1818(62%),-1586(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.22%,2.38%,-0.96%,1.35,站上60T進場,碰觸20T(布林中線)以上出場,9933,🟢 已滿足進場條件
9935,慶豐富,2026-08-28 11:19:34,True,19.7,339 張,+40(21%)/+56(21%)/+71(17%)/+36(5%)/-64(18%),+139(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.16%,3.39%,-2.59%,2.05,站上60T進場,碰觸20T(布林中線)以上出場,9935,🟢 已滿足進場條件
9958,世紀鋼,2026-08-28 11:19:35,True,92.2,2392 張,-1478(31%)/-680(29%)/-116(11%)/-790(39%)/-668(27%),-3732(29%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,100.0%,6.4%,12.33%,1.32%,4.01,站上60T進場,布林通道觸頂出場,9958,🟢 已滿足進場條件
9946,三發地產,2026-08-28 11:19:35,True,17.55,438 張,-34(5%)/-105(27%)/-246(26%)/-161(22%)/-151(34%),-697(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,85.7%,2.83%,5.9%,-3.51%,3.12,站上60T進場,布林通道觸頂出場,9946,🟢 已滿足進場條件
