股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1441,大東,2026-09-01 10:03:09,True,8.82,15 張,+2(25%)/+3(36%)/-1(9%)/-3(36%)/+1(6%),+2(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,23,91.3%,2.42%,12.73%,-5.77%,3.46,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1441,🟢 已滿足進場條件
1515,力山,2026-09-01 10:03:11,True,32.95,883 張,+573(13%)/-799(11%)/-608(9%)/-263(14%)/-53(4%),-1150(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,5,100.0%,3.56%,11.83%,0.59%,4.69,站上60T進場,布林通道觸頂出場,1515,🟢 已滿足進場條件
1531,高林股,2026-09-01 10:03:12,True,11.95,193 張,+24(9%)/-39(12%)/+71(6%)/-314(35%)/-130(43%),-388(13%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,27,81.5%,0.81%,4.53%,-11.36%,2.8,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1531,🟢 已滿足進場條件
1786,科妍,2026-09-01 10:03:15,True,47.2,146 張,+30(38%)/+1(1%)/-85(50%)/-198(54%)/-98(37%),-350(36%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.63%,4.42%,-5.61%,3.72,站上60T進場,碰觸20T(布林中線)以上出場,1786,🟢 已滿足進場條件
2072,世紀風電,2026-09-01 10:03:18,True,141.5,145 張,-131(42%)/-86(20%)/-57(24%)/-18(7%)/-100(47%),-392(27%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,9,77.8%,1.22%,4.57%,-4.78%,2.86,直接進場,碰觸20T(布林中線)以上出場,2072,🟢 已滿足進場條件
2390,云辰,2026-09-01 10:03:22,True,10.3,229 張,+43(6%)/+152(24%)/+60(13%)/-127(32%)/-34(10%),+94(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,85.7%,3.08%,13.2%,-10.37%,7.29,站上60T進場,布林通道觸頂出場,2390,🟢 已滿足進場條件
2427,三商電,2026-09-01 10:03:24,True,22.15,268 張,+126(41%)/+129(46%)/+16(8%)/-28(14%)/-94(28%),+149(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,87.5%,2.07%,6.52%,-1.97%,2.56,站上60T進場,碰觸20T(布林中線)以上出場,2427,🟢 已滿足進場條件
2491,吉祥全,2026-09-01 10:03:26,True,45.75,1078 張,+1094(19%)/+1226(24%)/+430(10%)/+60(10%)/+488(28%),+3298(19%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,21,76.2%,2.05%,11.76%,-11.74%,5.85,碰觸BBAND下緣進場,站上60T出場,2491,🟢 已滿足進場條件
2505,國揚,2026-09-01 10:03:26,True,16.95,126 張,-102(50%)/-91(47%)/-58(38%)/-97(28%)/-59(27%),-407(37%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.65%,5.47%,-1.36%,2.75,站上60T進場,碰觸20T(布林中線)以上出場,2505,🟢 已滿足進場條件
2912,統一超,2026-09-01 10:03:30,True,215.5,1239 張,+81(14%)/+167(18%)/-627(60%)/-358(14%)/-801(45%),-1538(22%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,0.91%,1.14%,0.71%,0.2,站上60T進場,碰觸20T(布林中線)以上出場,2912,🟢 已滿足進場條件
