股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2429,銘旺科,2026-07-23 03:41:02,True,39.05,436 張,-82(8%)/+54(6%)/-61(10%)/-163(16%)/-105(24%),-357(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,10,90.0%,16.62%,69.17%,-61.08%,35.3,碰觸BBAND下緣進場,乖離率大於15%停利出場,2429,🟢 已滿足進場條件
2450,神腦,2026-07-23 03:41:02,True,28.7,33 張,+7(4%)/+13(12%)/+27(28%)/-104(76%)/0(0%),-57(11%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,40,80.0%,0.64%,3.65%,-3.18%,1.09,直接進場,站上60T出場,2450,🟢 已滿足進場條件
2471,資通,2026-07-23 03:41:03,True,48.2,138 張,-88(30%)/-149(51%)/-206(53%)/-419(66%)/-39(25%),-901(51%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,37,78.4%,1.44%,5.45%,-8.53%,2.56,碰觸BBAND下緣進場,站上60T出場,2471,🟢 已滿足進場條件
2483,百容,2026-07-23 03:41:04,True,40.2,156 張,+1631(40%)/+862(25%)/-919(28%)/+43(5%)/-75(35%),+1542(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.31%,5.84%,-2.86%,2.98,站上60T進場,碰觸20T(布林中線)以上出場,2483,🟢 已滿足進場條件
2491,吉祥全,2026-07-23 03:41:04,True,30.0,75 張,+205(29%)/+8(3%)/-5(1%)/-134(33%)/-15(19%),+59(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,22,81.8%,2.65%,11.76%,-12.47%,5.67,碰觸BBAND下緣進場,站上60T出場,2491,🟢 已滿足進場條件
2506,太設,2026-07-23 03:41:05,True,8.63,214 張,+70(30%)/+40(21%)/+13(11%)/-59(28%)/-77(35%),-13(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,5.08%,11.76%,0.1%,4.65,站上60T進場,碰觸20T(布林中線)以上出場,2506,🟢 已滿足進場條件
2524,京城,2026-07-23 03:41:05,True,36.0,34 張,+52(40%)/+83(60%)/+9(38%)/+3(3%)/-15(35%),+132(30%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,35,77.1%,1.64%,13.25%,-21.73%,5.77,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2524,🟢 已滿足進場條件
2514,龍邦,2026-07-23 03:41:05,True,12.65,47 張,0(0%)/+48(52%)/+15(14%)/-60(72%)/-21(35%),-18(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,3,100.0%,3.78%,5.23%,2.61%,1.33,站上60T進場,碰觸20T(布林中線)以上出場,2514,🟢 已滿足進場條件
2536,宏普,2026-07-23 03:41:06,True,17.95,2322 張,-520(21%)/-141(12%)/-310(22%)/-895(42%)/-857(35%),-2723(28%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.74%,5.14%,-0.9%,2.43,站上60T進場,碰觸20T(布林中線)以上出場,2536,🟢 已滿足進場條件
2537,聯上發,2026-07-23 03:41:07,True,10.9,477 張,-61(5%)/-312(22%)/+141(37%)/+206(39%)/-184(35%),-210(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,11,81.8%,1.5%,7.24%,-8.15%,4.55,站上60T進場,碰觸20T(布林中線)以上出場,2537,🟢 已滿足進場條件
2540,愛山林,2026-07-23 03:41:07,True,53.0,243 張,+255(36%)/+168(31%)/+212(52%)/+53(13%)/-72(29%),+616(27%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,35,71.4%,0.16%,4.02%,-10.3%,3.64,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2540,🟢 已滿足進場條件
2547,日勝生,2026-07-23 03:41:08,True,10.1,921 張,+608(11%)/-208(7%)/+250(13%)/-547(28%)/-166(18%),-63(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.6%,9.09%,-6.51%,5.25,站上60T進場,布林通道觸頂出場,2547,🟢 已滿足進場條件
2546,根基,2026-07-23 03:41:08,True,94.4,54 張,+149(48%)/+39(18%)/+89(47%)/-97(49%)/-20(36%),+160(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,25,88.0%,1.5%,6.79%,-2.64%,2.03,碰觸BBAND下緣進場,站上60T出場,2546,🟢 已滿足進場條件
2597,潤弘,2026-07-23 03:41:08,True,156.5,163 張,+121(34%)/-13(4%)/+118(36%)/-171(24%)/-58(35%),-3(0%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,23,91.3%,2.32%,8.42%,-2.56%,2.45,碰觸BBAND下緣進場,站上60T出場,2597,🟢 已滿足進場條件
2608,嘉里大榮,2026-07-23 03:41:09,True,29.05,52 張,+264(67%)/+216(60%)/+1(1%)/-16(10%)/-19(35%),+446(40%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,75.0%,0.93%,2.75%,-0.8%,1.48,站上60T進場,碰觸20T(布林中線)以上出場,2608,🟢 已滿足進場條件
2610,華航,2026-07-23 03:41:09,True,20.45,26722 張,+11914(31%)/+7410(20%)/+9133(27%)/-344(1%)/-8940(31%),+19173(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,2.06%,3.69%,0.21%,1.3,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2610,🟢 已滿足進場條件
2611,志信,2026-07-23 03:41:10,True,14.15,113 張,-38(9%)/+94(36%)/+218(60%)/+99(52%)/-28(25%),+345(26%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,35.95%,38.67%,30.75%,4.5,碰觸BBAND下緣進場,乖離率大於15%停利出場,2611,🟢 已滿足進場條件
2613,中櫃,2026-07-23 03:41:10,True,20.9,245 張,-19(7%)/+121(43%)/+145(38%)/+34(14%)/-87(35%),+194(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,7,100.0%,4.55%,8.52%,0.24%,2.87,站上60T進場,碰觸20T(布林中線)以上出場,2613,🟢 已滿足進場條件
2618,長榮航,2026-07-23 03:41:11,True,40.5,18514 張,+8485(23%)/+7597(20%)/+16763(48%)/+8521(22%)/-5661(30%),+35705(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.68%,2.75%,-0.89%,1.35,站上60T進場,碰觸20T(布林中線)以上出場,2618,🟢 已滿足進場條件
2630,亞航,2026-07-23 03:41:11,True,52.9,5618 張,+1532(14%)/-1628(13%)/+2142(21%)/-2521(11%)/-815(14%),-1290(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,83.3%,5.51%,13.47%,-3.56%,5.24,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2630,🟢 已滿足進場條件
2634,漢翔,2026-07-23 03:41:11,True,61.1,48778 張,+5184(14%)/+2797(3%)/+16227(18%)/-30627(20%)/-11625(22%),-18044(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,0.9%,6.33%,-6.16%,4.1,站上60T進場,碰觸20T(布林中線)以上出場,2634,🟢 已滿足進場條件
2645,長榮航太,2026-07-23 03:41:12,True,193.5,2388 張,+2559(35%)/-69(1%)/-690(8%)/+319(3%)/-385(15%),+1734(4%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,40,70.0%,0.54%,8.94%,-12.8%,4.31,直接進場,站上60T出場,2645,🟢 已滿足進場條件
2723,美食-KY,2026-07-23 03:41:13,True,61.9,244 張,+20(5%)/+104(44%)/-18(10%)/-136(56%)/-88(35%),-118(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,70.0%,0.74%,4.36%,-7.31%,3.23,站上60T進場,碰觸20T(布林中線)以上出場,2723,🟢 已滿足進場條件
2816,旺旺保,2026-07-23 03:41:14,True,33.4,81 張,-81(21%)/+10(5%)/-52(24%)/-96(60%)/-31(36%),-250(24%),[進] 60分K之KD且RSI<20 且 直接進場；[出] KD且RSI大於70且在BBAND中線以上出場,33,72.7%,0.47%,11.13%,-14.6%,6.0,直接進場,KD且RSI大於70且在BBAND中線以上出場,2816,🟢 已滿足進場條件
2820,華票,2026-07-23 03:41:14,True,16.45,697 張,-75(2%)/+481(19%)/+992(59%)/+60(5%)/-262(35%),+1196(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,75.0%,0.9%,3.61%,-0.98%,1.2,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,2820,🟢 已滿足進場條件
2832,台產,2026-07-23 03:41:14,True,55.9,93 張,-8(4%)/+74(37%)/+5(5%)/-93(50%)/-28(27%),-50(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,33,72.7%,0.48%,7.01%,-11.22%,2.91,直接進場,站上60T出場,2832,🟢 已滿足進場條件
2852,第一保,2026-07-23 03:41:14,True,26.4,214 張,-153(37%)/+176(49%)/+76(22%)/-49(20%)/-78(35%),-28(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,0.8%,2.03%,-1.75%,1.5,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2852,🟢 已滿足進場條件
2906,高林,2026-07-23 03:41:16,True,13.2,126 張,-143(32%)/-36(9%)/-1(0%)/-260(45%)/-48(35%),-488(25%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,1.88%,4.91%,0.0%,1.86,站上60T進場,碰觸20T(布林中線)以上出場,2906,🟢 已滿足進場條件
2910,統領,2026-07-23 03:41:16,True,24.8,53 張,+34(15%)/+41(53%)/-13(6%)/+2(0%)/-20(35%),+44(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,11,72.7%,0.76%,5.16%,-7.48%,3.63,碰觸BBAND下緣進場,站上60T出場,2910,🟢 已滿足進場條件
2913,農林,2026-07-23 03:41:16,True,11.25,850 張,-178(7%)/-229(11%)/+768(45%)/+543(23%)/-149(17%),+755(8%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,44,75.0%,0.63%,4.77%,-7.04%,2.15,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2913,🟢 已滿足進場條件
2923,鼎固-KY,2026-07-23 03:41:17,True,29.15,91 張,+141(53%)/+316(53%)/+39(21%)/-43(26%)/-38(35%),+415(32%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,7,85.7%,16.01%,47.07%,-24.71%,22.67,碰觸BBAND下緣進場,乖離率大於15%停利出場,2923,🟢 已滿足進場條件
3055,蔚華科,2026-07-23 03:41:19,True,157.5,314 張,+204(14%)/+220(28%)/+89(15%)/+1(0%)/-85(23%),+429(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,90.0%,2.92%,5.76%,-1.68%,2.1,站上60T進場,碰觸20T(布林中線)以上出場,3055,🟢 已滿足進場條件
3149,正達,2026-07-23 03:41:19,True,68.2,9276 張,-1165(7%)/+459(6%)/-606(11%)/-162(2%)/-2082(22%),-3556(7%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 碰觸20T(布林中線)以上出場,3,100.0%,1.86%,3.44%,0.69%,1.42,站上5T進場,碰觸20T(布林中線)以上出場,3149,🟢 已滿足進場條件
3167,大量,2026-07-23 03:41:20,True,681.0,2346 張,-435(15%)/+164(6%)/-184(6%)/-911(16%)/-213(9%),-1579(10%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,8,87.5%,23.99%,58.03%,-22.54%,24.36,碰觸BBAND下緣進場,乖離率大於15%停利出場,3167,🟢 已滿足進場條件
3338,泰碩,2026-07-23 03:41:20,True,66.5,256 張,-65(11%)/+33(8%)/+59(5%)/-305(22%)/-62(24%),-340(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,39,76.9%,0.85%,11.0%,-25.37%,6.29,碰觸BBAND下緣進場,站上60T出場,3338,🟢 已滿足進場條件
3532,台勝科,2026-07-23 03:41:21,True,421.5,12617 張,+1346(14%)/-986(8%)/+106(1%)/+944(7%)/-4655(35%),-3245(5%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,9,88.9%,15.76%,50.89%,-38.71%,24.32,直接進場,乖離率大於15%停利出場,3532,🟢 已滿足進場條件
3576,聯合再生,2026-07-23 03:41:22,True,18.3,21345 張,+5076(9%)/+4370(10%)/+11724(22%)/+7582(11%)/-6531(28%),+22221(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,11,81.8%,1.61%,5.55%,-2.99%,2.61,站上60T進場,碰觸20T(布林中線)以上出場,3576,🟢 已滿足進場條件
3686,達能,2026-07-23 03:41:22,True,15.6,31 張,-128(45%)/+1(1%)/+40(36%)/-9(8%)/-12(35%),-108(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,10.42%,15.85%,4.11%,5.49,站上60T進場,布林通道觸頂出場,3686,🟢 已滿足進場條件
3705,永信,2026-07-23 03:41:23,True,53.7,89 張,+3(1%)/+94(53%)/-6(11%)/-178(67%)/-32(35%),-119(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,24,79.2%,0.9%,5.99%,-4.1%,1.99,碰觸BBAND下緣進場,站上60T出場,3705,🟢 已滿足進場條件
4564,元翎,2026-07-23 03:41:25,True,18.15,1339 張,-185(2%)/+631(11%)/+286(4%)/-809(17%)/-314(23%),-391(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.68%,6.61%,-7.58%,4.99,站上60T進場,布林通道觸頂出場,4564,🟢 已滿足進場條件
4572,駐龍,2026-07-23 03:41:25,True,142.5,21 張,-25(52%)/+21(46%)/+35(62%)/-34(71%)/-8(35%),-11(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,2.07%,2.58%,1.74%,0.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4572,🟢 已滿足進場條件
5222,全訊,2026-07-23 03:41:27,True,115.0,146 張,-137(21%)/-7(2%)/+135(38%)/-74(20%)/-39(26%),-122(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,6,83.3%,1.06%,3.64%,0.0%,1.38,站上60T進場,站上60T出場,5222,🟢 已滿足進場條件
5269,祥碩,2026-07-23 03:41:27,True,1385.0,271 張,-30(5%)/+155(13%)/-72(12%)/+73(22%)/-81(29%),+45(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,3.2%,5.53%,0.0%,2.16,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,5269,🟢 已滿足進場條件
5283,禾聯碩,2026-07-23 03:41:27,True,52.5,21 張,-15(14%)/+20(45%)/+21(45%)/+2(4%)/-8(36%),+20(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.29%,0.95%,-0.93%,0.71,站上60T進場,碰觸20T(布林中線)以上出場,5283,🟢 已滿足進場條件
5907,大洋-KY,2026-07-23 03:41:28,True,4.83,59 張,+120(47%)/-24(12%)/-1(1%)/-48(33%)/-21(34%),+26(3%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,46,78.3%,0.47%,12.9%,-17.75%,5.98,直接進場,站上60T出場,5907,🟢 已滿足進場條件
6116,彩晶,2026-07-23 03:41:29,True,14.3,12393 張,+3113(9%)/+5594(15%)/-388(2%)/-2759(12%)/-4522(35%),+1038(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,70.0%,2.75%,9.09%,-3.18%,4.22,站上60T進場,布林通道觸頂出場,6116,🟢 已滿足進場條件
6155,鈞寶,2026-07-23 03:41:30,True,57.7,713 張,+465(23%)/+543(29%)/-292(17%)/-286(14%)/-198(25%),+232(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,23.1%,29.18%,15.91%,5.76,碰觸BBAND下緣進場,乖離率大於15%停利出場,6155,🟢 已滿足進場條件
6213,聯茂,2026-07-23 03:41:31,True,338.5,17249 張,+2479(9%)/-1932(5%)/+1170(11%)/-1929(7%)/-4990(28%),-5202(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,5,100.0%,31.95%,53.91%,21.58%,13.48,碰觸BBAND下緣進場,乖離率大於15%停利出場,6213,🟢 已滿足進場條件
6184,大豐電,2026-07-23 03:41:30,True,42.6,10 張,+18(33%)/+34(65%)/+11(31%)/+2(4%)/-4(32%),+61(31%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,14,85.7%,0.25%,1.64%,-3.33%,1.3,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6184,🟢 已滿足進場條件
6243,迅杰,2026-07-23 03:41:32,True,47.2,1767 張,-846(5%)/+87(3%)/+307(6%)/-375(5%)/-577(30%),-1404(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,9.21%,53.01%,-48.03%,42.65,碰觸BBAND下緣進場,乖離率大於15%停利出場,6243,🟢 已滿足進場條件
6272,驊陞,2026-07-23 03:41:32,True,26.5,116 張,+207(36%)/+9(4%)/+10(8%)/+26(13%)/-36(30%),+216(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,5,80.0%,1.38%,9.29%,-10.1%,7.12,碰觸BBAND下緣進場,布林通道觸頂出場,6272,🟢 已滿足進場條件
6446,藥華藥,2026-07-23 03:41:33,True,1130.0,1802 張,+412(13%)/-329(12%)/-374(19%)/-318(16%)/-557(30%),-1166(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,4.97%,19.78%,-5.15%,7.59,站上60T進場,布林通道觸頂出場,6446,🟢 已滿足進場條件
6283,淳安,2026-07-23 03:41:32,True,20.9,88 張,-21(7%)/-3(2%)/+24(24%)/+9(6%)/-34(35%),-25(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,41,70.7%,1.6%,11.01%,-10.91%,4.62,碰觸BBAND下緣進場,站上60T出場,6283,🟢 已滿足進場條件
6533,晶心科,2026-07-23 03:41:34,True,216.0,1140 張,+58(4%)/+133(8%)/-453(11%)/+325(20%)/-356(30%),-293(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,41,70.7%,0.15%,9.95%,-32.24%,7.46,碰觸BBAND下緣進場,站上60T出場,6533,🟢 已滿足進場條件
