股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1465,偉全,2026-09-17 04:47:51,True,11.7,169 張,-5(5%)/-3(4%)/-14(46%)/+1(0%)/-60(35%),-81(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,7,100.0%,1.46%,3.55%,0.32%,1.14,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1465,🟢 已滿足進場條件
6152,百一,2026-09-17 04:48:18,True,14.85,935 張,-126(5%)/+314(20%)/-210(18%)/+432(33%)/-349(35%),+61(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,22.62%,73.15%,-24.47%,35.67,站上60T進場,乖離率大於15%停利出場,6152,🟢 已滿足進場條件
