股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1108,幸福,2026-09-10 04:36:14,True,11.35,411 張,-72(17%)/-25(11%)/-14(5%)/-19(5%)/-73(17%),-203(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,33,75.8%,0.58%,4.14%,-3.62%,1.42,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1108,🟢 已滿足進場條件
1104,環泥,2026-09-10 04:36:14,True,27.2,347 張,-32(5%)/+16(3%)/+168(36%)/+9(2%)/-128(35%),+33(1%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 布林通道觸頂出場,4,75.0%,1.02%,1.82%,-0.49%,1.06,站上5T進場,布林通道觸頂出場,1104,🟢 已滿足進場條件
1225,福懋油,2026-09-10 04:36:15,True,24.2,24 張,+95(45%)/+22(21%)/-9(22%)/+10(8%)/-13(36%),+105(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,75.0%,3.32%,12.19%,-13.67%,11.59,站上60T進場,布林通道觸頂出場,1225,🟢 已滿足進場條件
1466,聚隆,2026-09-10 04:36:18,True,15.0,104 張,-8(7%)/-111(34%)/-47(15%)/-22(7%)/-40(35%),-228(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,8,75.0%,2.84%,25.95%,-19.36%,13.05,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1466,🟢 已滿足進場條件
1519,華城,2026-09-10 04:36:18,True,716.0,922 張,+354(22%)/+624(16%)/-383(38%)/+444(37%)/-223(23%),+816(9%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,3,100.0%,54.25%,128.62%,8.7%,64.95,直接進場,乖離率大於15%停利出場,1519,🟢 已滿足進場條件
1522,堤維西,2026-09-10 04:36:19,True,26.45,381 張,-11(2%)/-123(23%)/+35(15%)/-80(23%)/-112(28%),-291(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,34,79.4%,1.62%,12.27%,-31.14%,8.17,碰觸BBAND下緣進場,布林通道觸頂出場,1522,🟢 已滿足進場條件
1528,恩德,2026-09-10 04:36:19,True,19.35,1365 張,+231(44%)/+30(8%)/+634(18%)/-2394(34%)/-400(27%),-1899(15%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,8,87.5%,13.07%,32.17%,-18.51%,16.23,直接進場,乖離率大於15%停利出場,1528,🟢 已滿足進場條件
1708,東鹼,2026-09-10 04:36:21,True,49.45,1219 張,-165(7%)/-1201(51%)/+507(30%)/+605(44%)/-401(32%),-655(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,35,85.7%,0.51%,12.29%,-17.44%,5.19,碰觸BBAND下緣進場,站上60T出場,1708,🟢 已滿足進場條件
1712,興農,2026-09-10 04:36:21,True,40.6,370 張,+3(1%)/-274(45%)/+502(57%)/-34(7%)/-134(35%),+63(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,1.04%,1.69%,0.33%,0.68,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1712,🟢 已滿足進場條件
1723,中碳,2026-09-10 04:36:22,True,81.7,816 張,-242(30%)/-602(52%)/-49(10%)/-250(38%)/-202(24%),-1345(34%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.17%,3.96%,-2.01%,2.25,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1723,🟢 已滿足進場條件
