股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1102,亞泥,2026-07-08 06:37:21,True,35.9,8228 張,+5524(22%)/-2142(12%)/-4387(38%)/-5665(46%)/-3983(35%),-10653(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,28,75.0%,0.37%,3.58%,-6.67%,2.48,碰觸BBAND下緣進場,站上60T出場,1102,🟢 已滿足進場條件
1103,嘉泥,2026-07-08 06:37:21,True,13.5,199 張,-50(21%)/+208(35%)/+118(34%)/+2(1%)/-96(35%),+182(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,42,71.4%,0.35%,3.13%,-5.41%,1.64,直接進場,碰觸20T(布林中線)以上出場,1103,🟢 已滿足進場條件
1104,環泥,2026-07-08 06:37:21,True,27.1,572 張,-75(12%)/+219(18%)/+93(12%)/-164(18%)/-253(35%),-180(4%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 布林通道觸頂出場,4,75.0%,1.02%,1.82%,-0.49%,1.06,站上5T進場,布林通道觸頂出場,1104,🟢 已滿足進場條件
1101,台泥,2026-07-08 06:37:21,True,23.15,11568 張,-8094(31%)/+8176(29%)/-798(5%)/-7328(22%)/-6489(35%),-14533(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.38%,3.06%,-1.21%,1.58,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1101,🟢 已滿足進場條件
1210,大成,2026-07-08 06:37:21,True,57.0,2804 張,+2559(37%)/+412(7%)/+1087(28%)/+6(0%)/-1106(27%),+2958(13%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,27,74.1%,1.27%,9.45%,-6.63%,2.73,碰觸BBAND下緣進場,布林通道觸頂出場,1210,🟢 已滿足進場條件
1229,聯華,2026-07-08 06:37:21,True,40.1,1613 張,-597(19%)/+439(9%)/-1363(27%)/-1491(30%)/-996(30%),-4008(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,2.39%,4.8%,0.93%,1.58,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1229,🟢 已滿足進場條件
1231,聯華食,2026-07-08 06:37:21,True,86.6,456 張,+4(2%)/+112(36%)/+50(13%)/-47(12%)/-161(27%),-42(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,0.61%,4.15%,-4.05%,2.46,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1231,🟢 已滿足進場條件
1307,三芳,2026-07-08 06:37:23,True,32.05,825 張,+148(14%)/-690(24%)/-887(32%)/-59(4%)/-394(26%),-1882(20%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,8,87.5%,3.66%,11.48%,-4.36%,4.67,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1307,🟢 已滿足進場條件
1312,國喬,2026-07-08 06:37:24,True,13.65,6958 張,+17066(32%)/+7308(8%)/-7143(16%)/-2582(12%)/-4693(29%),+9956(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,3.38%,7.31%,-7.16%,4.64,站上60T進場,布林通道觸頂出場,1312,🟢 已滿足進場條件
1409,新纖,2026-07-08 06:37:25,True,29.25,53644 張,+6155(17%)/+1365(2%)/+11339(8%)/+5951(3%)/-30599(29%),-5789(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,21.05%,32.59%,4.55%,14.67,站上60T進場,乖離率大於15%停利出場,1409,🟢 已滿足進場條件
