股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1220,台榮,2026-07-28 06:38:30,True,11.15,126 張,-16(36%)/-6(19%)/-3(5%)/+11(18%)/+20(12%),+6(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,24,83.3%,0.71%,4.19%,-6.67%,1.83,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1220,🟢 已滿足進場條件
1229,聯華,2026-07-28 06:38:30,True,40.65,2041 張,-1393(37%)/+378(4%)/-981(22%)/-296(12%)/0(0%),-2292(10%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.08%,4.8%,-4.06%,3.28,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1229,🟢 已滿足進場條件
1303,南亞,2026-07-28 06:38:30,True,157.0,14730 張,+1411(1%)/-17891(15%)/+3748(5%)/+16104(22%)/-14858(35%),-11486(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,4.04%,17.01%,-5.83%,6.6,站上60T進場,布林通道觸頂出場,1303,🟢 已滿足進場條件
1310,台苯,2026-07-28 06:38:31,True,8.08,978 張,+285(7%)/-1547(21%)/-1077(34%)/+215(4%)/0(0%),-2124(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,3,100.0%,1.34%,3.32%,0.33%,1.72,站上60T進場,站上60T出場,1310,🟢 已滿足進場條件
1337,再生-KY,2026-07-28 06:38:31,True,4.7,288 張,-60(18%)/-106(39%)/-181(55%)/-157(37%)/-121(26%),-625(34%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.27%,2.17%,-4.41%,2.66,站上60T進場,碰觸20T(布林中線)以上出場,1337,🟢 已滿足進場條件
1410,南染,2026-07-28 06:38:32,True,24.8,53 張,-23(18%)/+16(10%)/-8(6%)/+6(2%)/-27(32%),-36(5%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,11,90.9%,1.89%,3.96%,-0.14%,1.28,直接進場,碰觸20T(布林中線)以上出場,1410,🟢 已滿足進場條件
1342,八貫,2026-07-28 06:38:32,True,105.0,311 張,-75(28%)/-37(21%)/+14(6%)/+38(10%)/-107(25%),-167(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,1.35%,3.87%,0.42%,1.68,站上60T進場,布林通道觸頂出場,1342,🟢 已滿足進場條件
1418,東華,2026-07-28 06:38:33,True,18.2,19 張,+1(9%)/+32(35%)/-2(9%)/+2(50%)/+7(35%),+40(27%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,16,87.5%,4.33%,14.34%,-3.92%,4.45,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,1418,🟢 已滿足進場條件
1474,弘裕,2026-07-28 06:38:35,True,10.1,88 張,-23(31%)/-8(8%)/-1(2%)/+6(14%)/0(0%),-26(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,5,80.0%,0.75%,3.31%,-2.01%,1.91,站上60T進場,布林通道觸頂出場,1474,🟢 已滿足進場條件
1515,力山,2026-07-28 06:38:35,True,29.95,1558 張,-1109(14%)/+751(13%)/-463(11%)/+928(35%)/-865(33%),-758(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.94%,11.85%,-6.19%,5.79,站上60T進場,布林通道觸頂出場,1515,🟢 已滿足進場條件
1519,華城,2026-07-28 06:38:35,True,674.0,898 張,+110(10%)/+145(24%)/-96(13%)/+441(38%)/-501(33%),+99(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,4,100.0%,47.82%,139.77%,1.37%,62.31,站上60T進場,乖離率大於15%停利出場,1519,🟢 已滿足進場條件
1528,恩德,2026-07-28 06:38:36,True,17.8,1029 張,-233(22%)/+163(18%)/+219(23%)/+140(16%)/-478(30%),-189(4%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,8,87.5%,11.97%,32.17%,-18.51%,15.18,直接進場,乖離率大於15%停利出場,1528,🟢 已滿足進場條件
1529,樂事綠能,2026-07-28 06:38:36,True,17.2,529 張,-97(17%)/-100(17%)/-92(18%)/-18(5%)/-119(14%),-426(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,7,71.4%,1.76%,14.44%,-11.93%,7.85,站上60T進場,布林通道觸頂出場,1529,🟢 已滿足進場條件
1538,正峰,2026-07-28 06:38:36,True,9.82,5 張,+1(14%)/-1(42%)/-3(25%)/-1(14%)/-2(29%),-6(17%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,17,82.4%,1.97%,17.78%,-21.3%,10.44,直接進場,碰觸20T(布林中線)以上出場,1538,🟢 已滿足進場條件
1531,高林股,2026-07-28 06:38:36,True,12.8,130 張,+15(9%)/-5(6%)/+3(3%)/+9(12%)/-40(21%),-18(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,25,80.0%,0.8%,4.53%,-11.36%,2.91,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1531,🟢 已滿足進場條件
