股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2393,億光,2026-09-09 04:36:12,True,62.5,941 張,-120(11%)/+116(15%)/-456(29%)/-223(20%)/-144(15%),-827(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,0.7%,9.04%,-12.9%,6.21,站上60T進場,布林通道觸頂出場,2393,🟢 已滿足進場條件
2417,圓剛,2026-09-09 04:36:13,True,38.1,387 張,-64(10%)/+24(6%)/-830(54%)/-355(40%)/-32(8%),-1257(33%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,19,84.2%,2.11%,9.96%,-12.11%,5.42,站上60T進場,碰觸20T(布林中線)以上出場,2417,🟢 已滿足進場條件
2428,興勤,2026-09-09 04:36:14,True,248.5,766 張,-315(30%)/+1106(46%)/-113(8%)/-429(45%)/-288(35%),-39(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,31,71.0%,0.44%,8.11%,-19.71%,6.15,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,2428,🟢 已滿足進場條件
2434,統懋,2026-09-09 04:36:15,True,59.7,486 張,-308(9%)/-192(11%)/+10(1%)/+12(2%)/-145(29%),-623(9%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 布林通道觸頂出場,24,95.8%,4.96%,24.7%,-18.45%,7.28,直接進場,布林通道觸頂出場,2434,🟢 已滿足進場條件
2439,美律,2026-09-09 04:36:15,True,74.8,2080 張,-339(36%)/-371(37%)/-510(30%)/-245(21%)/-320(15%),-1785(26%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,1.21%,1.74%,0.47%,0.49,站上60T進場,碰觸20T(布林中線)以上出場,2439,🟢 已滿足進場條件
2454,聯發科,2026-09-09 04:36:16,True,4640.0,3333 張,+1688(20%)/+977(12%)/+4277(29%)/+234(4%)/-1221(33%),+5955(15%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,71.59%,182.88%,0.26%,97.65,碰觸BBAND下緣進場,乖離率大於15%停利出場,2454,🟢 已滿足進場條件
2467,志聖,2026-09-09 04:36:16,True,576.0,1533 張,+79(8%)/-26(2%)/+295(29%)/+109(10%)/-577(35%),-120(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,63.03%,149.71%,10.57%,49.25,碰觸BBAND下緣進場,乖離率大於15%停利出場,2467,🟢 已滿足進場條件
2481,強茂,2026-09-09 04:36:17,True,150.5,16343 張,+19787(30%)/-13416(19%)/-4931(8%)/-8563(32%)/-5534(31%),-12657(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,50.96%,89.45%,20.45%,35.19,碰觸BBAND下緣進場,乖離率大於15%停利出場,2481,🟢 已滿足進場條件
2472,立隆電,2026-09-09 04:36:17,True,213.0,899 張,+114(5%)/+1001(29%)/-590(20%)/-347(17%)/-331(35%),-153(1%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,52,71.2%,0.24%,8.77%,-40.5%,6.97,直接進場,站上60T出場,2472,🟢 已滿足進場條件
2493,揚博,2026-09-09 04:36:18,True,178.0,370 張,+132(13%)/+131(16%)/+99(11%)/+103(15%)/-103(27%),+362(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,100.0%,8.14%,27.83%,1.02%,9.5,站上60T進場,布林通道觸頂出場,2493,🟢 已滿足進場條件
2545,皇翔,2026-09-09 04:36:20,True,34.5,70 張,+148(68%)/+119(58%)/+23(8%)/+68(37%)/-28(35%),+330(34%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,83.3%,2.04%,5.87%,-0.77%,2.73,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2545,🟢 已滿足進場條件
2630,亞航,2026-09-09 04:36:20,True,48.6,410 張,-178(11%)/+117(14%)/-83(13%)/-96(14%)/-78(18%),-318(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,90.0%,6.18%,13.47%,-3.56%,5.19,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2630,🟢 已滿足進場條件
2723,美食-KY,2026-09-09 04:36:21,True,79.1,332 張,-78(15%)/+30(10%)/-25(10%)/-40(12%)/-110(32%),-223(13%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,10,70.0%,0.74%,4.36%,-7.31%,3.23,站上60T進場,碰觸20T(布林中線)以上出場,2723,🟢 已滿足進場條件
2706,第一店,2026-09-09 04:36:21,True,12.15,32 張,-6(9%)/-20(26%)/+3(1%)/+14(9%)/-12(35%),-21(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,21,71.4%,0.57%,4.48%,-2.88%,1.68,碰觸BBAND下緣進場,站上60T出場,2706,🟢 已滿足進場條件
2882,國泰金,2026-09-09 04:36:22,True,110.0,15619 張,+7462(21%)/+2172(13%)/-2356(9%)/-576(3%)/-2849(18%),+3853(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,85.7%,1.08%,2.28%,-0.67%,1.09,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,2882,🟢 已滿足進場條件
3048,益登,2026-09-09 04:36:25,True,51.6,779 張,-111(7%)/+401(39%)/-73(10%)/-216(15%)/-228(29%),-227(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,21.33%,48.93%,-28.47%,30.28,站上60T進場,乖離率大於15%停利出場,3048,🟢 已滿足進場條件
3090,日電貿,2026-09-09 04:36:25,True,166.5,1745 張,+314(6%)/+4993(42%)/-3405(24%)/-577(15%)/-521(28%),+804(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,51.12%,105.8%,21.34%,47.41,碰觸BBAND下緣進場,乖離率大於15%停利出場,3090,🟢 已滿足進場條件
3059,華晶科,2026-09-09 04:36:25,True,37.85,641 張,-1577(63%)/+185(15%)/-260(26%)/-455(30%)/+35(5%),-2072(29%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,22.02%,40.42%,-10.68%,24.12,碰觸BBAND下緣進場,乖離率大於15%停利出場,3059,🟢 已滿足進場條件
3094,聯傑,2026-09-09 04:36:25,True,40.7,2943 張,+1079(12%)/+2838(16%)/+312(2%)/-228(2%)/-1106(35%),+2895(5%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,31,74.2%,1.04%,10.86%,-20.92%,5.67,碰觸BBAND下緣進場,站上60T出場,3094,🟢 已滿足進場條件
3312,弘憶股,2026-09-09 04:36:27,True,49.55,527 張,-861(25%)/+62(7%)/+69(10%)/-59(7%)/-184(32%),-973(15%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,6,83.3%,26.48%,69.05%,-47.42%,39.6,站上60T進場,乖離率大於15%停利出場,3312,🟢 已滿足進場條件
3450,聯鈞,2026-09-09 04:36:28,True,512.0,2909 張,+146(6%)/-21(1%)/+248(28%)/-1251(47%)/-940(31%),-1818(17%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,8,100.0%,35.39%,90.49%,9.74%,29.59,碰觸BBAND下緣進場,乖離率大於15%停利出場,3450,🟢 已滿足進場條件
3447,展達,2026-09-09 04:36:28,True,27.3,63 張,-35(26%)/+25(27%)/-16(29%)/-12(26%)/-25(35%),-63(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,35,71.4%,0.02%,9.81%,-23.03%,7.08,碰觸BBAND下緣進場,站上60T出場,3447,🟢 已滿足進場條件
3563,牧德,2026-09-09 04:36:29,True,679.0,243 張,-247(40%)/+6(1%)/+86(20%)/-99(35%)/-80(32%),-334(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,84.71%,167.54%,38.22%,71.91,碰觸BBAND下緣進場,乖離率大於15%停利出場,3563,🟢 已滿足進場條件
3622,洋華,2026-09-09 04:36:29,True,48.5,319 張,-297(58%)/-111(27%)/-59(9%)/-145(41%)/-94(28%),-706(31%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,34,76.5%,0.84%,16.9%,-20.23%,5.93,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,3622,🟢 已滿足進場條件
3617,碩天,2026-09-09 04:36:29,True,242.0,220 張,-121(31%)/+105(42%)/-67(17%)/-53(17%)/-37(16%),-173(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,100.0%,2.76%,3.51%,1.19%,1.06,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,3617,🟢 已滿足進場條件
3706,神達,2026-09-09 04:36:30,True,81.3,13208 張,-2232(14%)/-827(7%)/-2466(23%)/-4267(25%)/-3457(23%),-13249(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,16,81.2%,1.02%,8.85%,-7.44%,3.41,站上60T進場,碰觸20T(布林中線)以上出場,3706,🟢 已滿足進場條件
4571,鈞興-KY,2026-09-09 04:36:33,True,151.5,239 張,-92(48%)/+37(16%)/-46(31%)/-41(48%)/-58(23%),-200(22%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,29.18%,44.48%,11.43%,13.57,碰觸BBAND下緣進場,乖離率大於15%停利出場,4571,🟢 已滿足進場條件
4564,元翎,2026-09-09 04:36:33,True,15.6,472 張,+37(3%)/-22(2%)/-197(21%)/-154(19%)/-173(35%),-509(11%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.68%,6.61%,-7.58%,4.99,站上60T進場,布林通道觸頂出場,4564,🟢 已滿足進場條件
4739,康普,2026-09-09 04:36:33,True,76.5,3574 張,-485(43%)/+30(5%)/-254(39%)/-138(21%)/-202(5%),-1049(15%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,1.82%,3.93%,0.43%,1.86,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,4739,🟢 已滿足進場條件
4952,凌通,2026-09-09 04:36:35,True,48.1,195 張,+5(2%)/+45(25%)/+62(21%)/-156(36%)/-62(28%),-106(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,10,70.0%,1.77%,11.7%,-7.6%,5.61,站上60T進場,布林通道觸頂出場,4952,🟢 已滿足進場條件
4956,光鋐,2026-09-09 04:36:35,True,33.95,953 張,-350(13%)/+1199(23%)/-1720(42%)/+204(13%)/-311(31%),-978(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,6,83.3%,19.25%,45.86%,-20.7%,22.67,站上60T進場,乖離率大於15%停利出場,4956,🟢 已滿足進場條件
5225,東科-KY,2026-09-09 04:36:36,True,54.1,266 張,+53(30%)/-205(18%)/+1(0%)/-14(4%)/-19(7%),-184(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,12,83.3%,3.42%,14.8%,-1.34%,4.1,站上60T進場,布林通道觸頂出場,5225,🟢 已滿足進場條件
5234,達興材料,2026-09-09 04:36:36,True,293.5,106 張,-105(35%)/-39(18%)/+16(8%)/-79(47%)/-18(16%),-225(22%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,46.94%,51.17%,43.41%,3.93,碰觸BBAND下緣進場,乖離率大於15%停利出場,5234,🟢 已滿足進場條件
5203,訊連,2026-09-09 04:36:36,True,56.1,113 張,+26(32%)/+46(48%)/-33(29%)/-78(34%)/-10(9%),-49(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,1.97%,11.57%,-5.94%,6.3,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,5203,🟢 已滿足進場條件
5258,虹堡,2026-09-09 04:36:36,True,44.3,105 張,-209(59%)/+33(21%)/-76(17%)/-379(56%)/-8(7%),-639(37%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,11,90.9%,0.68%,2.0%,0.0%,0.63,站上60T進場,站上60T出場,5258,🟢 已滿足進場條件
5388,中磊,2026-09-09 04:36:37,True,72.8,1539 張,-2747(56%)/-519(20%)/-485(30%)/-1914(48%)/-562(35%),-6227(42%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.45%,3.18%,-2.69%,2.09,站上60T進場,碰觸20T(布林中線)以上出場,5388,🟢 已滿足進場條件
5471,松翰,2026-09-09 04:36:37,True,54.3,1047 張,+59(3%)/+276(20%)/-467(17%)/-1565(32%)/-217(20%),-1914(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 布林通道觸頂出場,34,70.6%,2.09%,15.18%,-15.34%,6.09,碰觸BBAND下緣進場,布林通道觸頂出場,5471,🟢 已滿足進場條件
6112,邁達特,2026-09-09 04:36:39,True,44.35,135 張,-8(2%)/+144(41%)/-180(45%)/-48(11%)/-21(15%),-113(7%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,13,76.9%,2.84%,7.83%,-3.54%,3.47,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6112,🟢 已滿足進場條件
6117,迎廣,2026-09-09 04:36:40,True,62.0,104 張,-83(25%)/-23(17%)/-28(34%)/-60(41%)/-31(27%),-225(28%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,19.48%,31.11%,5.33%,9.07,碰觸BBAND下緣進場,乖離率大於15%停利出場,6117,🟢 已滿足進場條件
6133,金橋,2026-09-09 04:36:40,True,22.55,1521 張,-175(11%)/-152(18%)/+568(23%)/-1422(34%)/-502(32%),-1683(16%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,7,85.7%,15.76%,47.63%,-27.78%,23.86,直接進場,乖離率大於15%停利出場,6133,🟢 已滿足進場條件
6166,凌華,2026-09-09 04:36:40,True,114.5,428 張,-958(44%)/+836(29%)/-1490(57%)/-695(46%)/-58(12%),-2365(24%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,16.76%,37.58%,2.84%,18.37,碰觸BBAND下緣進場,乖離率大於15%停利出場,6166,🟢 已滿足進場條件
6285,啟碁,2026-09-09 04:36:43,True,234.0,1631 張,-587(17%)/+1024(31%)/-858(34%)/-427(19%)/-511(30%),-1359(10%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,56,78.6%,1.42%,9.45%,-10.34%,3.77,直接進場,站上60T出場,6285,🟢 已滿足進場條件
6443,元晶,2026-09-09 04:36:43,True,24.0,1623 張,-312(10%)/+657(21%)/-161(6%)/+77(3%)/-296(17%),-35(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,75.0%,1.3%,4.53%,-3.7%,3.07,站上60T進場,布林通道觸頂出場,6443,🟢 已滿足進場條件
6451,訊芯-KY,2026-09-09 04:36:43,True,424.0,2559 張,-3982(29%)/-91(2%)/+8(0%)/-189(7%)/-980(35%),-5234(18%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,7,85.7%,16.2%,29.98%,-13.47%,13.78,站上60T進場,乖離率大於15%停利出場,6451,🟢 已滿足進場條件
6472,保瑞,2026-09-09 04:36:43,True,408.5,335 張,-153(22%)/+15(5%)/-1(0%)/-126(20%)/-51(14%),-316(14%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,3.88%,10.26%,-7.43%,5.45,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,6472,🟢 已滿足進場條件
6585,鼎基,2026-09-09 04:36:45,True,106.0,270 張,-39(26%)/+82(51%)/+28(19%)/-90(66%)/-36(12%),-55(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,100.0%,2.38%,4.31%,1.37%,1.11,站上60T進場,碰觸20T(布林中線)以上出場,6585,🟢 已滿足進場條件
6906,現觀科,2026-09-09 04:36:47,True,81.0,52 張,+56(14%)/-36(7%)/-55(12%)/-84(51%)/-10(19%),-129(8%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,75.0%,1.49%,7.55%,-7.75%,6.69,站上60T進場,碰觸20T(布林中線)以上出場,6906,🟢 已滿足進場條件
6955,邦睿生技-創,2026-09-09 04:36:48,True,98.7,3 張,+2(50%)/-2(67%)/+7(28%)/+2(100%)/-1(25%),+8(21%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,7,71.4%,0.22%,10.0%,-26.75%,12.38,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,6955,🟢 已滿足進場條件
6962,奕力-KY,2026-09-09 04:36:48,True,31.0,844 張,+256(14%)/+170(15%)/-144(14%)/-428(23%)/-234(27%),-380(6%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 碰觸20T(布林中線)以上出場,41,73.2%,0.05%,10.55%,-21.86%,5.21,直接進場,碰觸20T(布林中線)以上出場,6962,🟢 已滿足進場條件
8045,達運光電,2026-09-09 04:36:50,True,48.0,102 張,+3(3%)/+76(22%)/-5(3%)/-44(49%)/-27(26%),+3(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,5,100.0%,1.02%,3.33%,0.12%,1.32,站上60T進場,站上60T出場,8045,🟢 已滿足進場條件
8039,台虹,2026-09-09 04:36:50,True,286.0,25280 張,+1600(4%)/-3554(9%)/-67(0%)/-7513(19%)/-4984(19%),-14518(9%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,6,100.0%,33.94%,69.34%,4.99%,27.62,碰觸BBAND下緣進場,乖離率大於15%停利出場,8039,🟢 已滿足進場條件
8110,華東,2026-09-09 04:36:50,True,43.25,1597 張,-339(11%)/+142(6%)/+48(3%)/-47(2%)/-534(32%),-730(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,5,80.0%,18.91%,37.14%,-27.16%,26.73,站上60T進場,乖離率大於15%停利出場,8110,🟢 已滿足進場條件
8271,宇瞻,2026-09-09 04:36:51,True,217.0,986 張,-1116(36%)/-333(18%)/+390(21%)/-130(8%)/-357(35%),-1546(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,35.23%,42.84%,27.14%,6.62,碰觸BBAND下緣進場,乖離率大於15%停利出場,8271,🟢 已滿足進場條件
8488,吉源-KY,2026-09-09 04:36:53,True,10.25,18 張,-17(5%)/+83(43%)/+56(15%)/+6(9%)/-7(33%),+121(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,13,84.6%,2.39%,7.31%,-4.57%,3.55,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,8488,🟢 已滿足進場條件
9136,巨騰-DR,2026-09-09 04:36:54,True,10.25,87 張,+2(3%)/-9(18%)/-15(16%)/-31(18%)/-32(35%),-85(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,6,100.0%,5.61%,16.44%,2.03%,5.46,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,9136,🟢 已滿足進場條件
9912,偉聯,2026-09-09 04:36:54,True,12.75,46 張,-12(16%)/+3(4%)/-11(18%)/-8(10%)/0(0%),-28(8%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,20,85.0%,1.16%,7.62%,-10.94%,4.54,直接進場,站上60T出場,9912,🟢 已滿足進場條件
9938,百和,2026-09-09 04:36:55,True,39.8,1379 張,-96(13%)/-244(33%)/+35(4%)/-719(55%)/-326(23%),-1350(26%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,0.68%,2.55%,-3.79%,2.23,站上60T進場,碰觸20T(布林中線)以上出場,9938,🟢 已滿足進場條件
