股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
3583,辛耘,2026-07-03 10:17:36,True,851.0,1270 張,+393(25%)/+778(31%)/+259(9%)/+102(7%)/-1030(45%),+502(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,16,81.2%,2.16%,10.3%,-4.1%,3.43,站上60T進場,碰觸20T(布林中線)以上出場,3583,🟢 已滿足進場條件
6658,聯策,2026-07-03 10:17:43,True,208.5,1847 張,-31(2%)/+722(21%)/+252(10%)/-25(1%)/-394(13%),+524(4%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,9,77.8%,20.41%,76.32%,-32.99%,33.7,碰觸BBAND下緣進場,乖離率大於15%停利出場,6658,🟢 已滿足進場條件
