股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1236,宏亞,2026-07-10 04:11:15,True,24.45,55 張,+5(5%)/+4(5%)/+67(20%)/-26(8%)/-19(16%),+31(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,19,84.2%,1.58%,4.65%,-3.17%,2.14,碰觸BBAND下緣進場,站上60T出場,1236,🟢 已滿足進場條件
1313,聯成,2026-07-10 04:11:15,True,12.45,5310 張,+8576(22%)/+1029(3%)/+3963(27%)/-2329(15%)/-4496(42%),+6743(6%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.81%,5.75%,1.97%,1.89,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,1313,🟢 已滿足進場條件
1342,八貫,2026-07-10 04:11:15,True,110.5,115 張,+281(43%)/+163(29%)/+127(20%)/-124(33%)/-67(44%),+380(16%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,1.35%,3.87%,0.42%,1.68,站上60T進場,布林通道觸頂出場,1342,🟢 已滿足進場條件
1414,東和,2026-07-10 04:11:16,True,19.05,121 張,-35(8%)/-54(29%)/-8(5%)/+2(3%)/-55(27%),-150(14%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,25,76.0%,0.13%,5.03%,-12.68%,4.41,碰觸BBAND下緣進場,站上60T出場,1414,🟢 已滿足進場條件
1409,新纖,2026-07-10 04:11:16,True,26.7,44574 張,+1365(2%)/+11339(8%)/+5951(3%)/-13420(13%)/-14710(19%),-9475(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 乖離率大於15%停利出場,3,100.0%,21.05%,32.59%,4.55%,14.67,站上60T進場,乖離率大於15%停利出場,1409,🟢 已滿足進場條件
1446,宏和,2026-07-10 04:11:17,True,15.0,526 張,+83(8%)/-116(12%)/-177(32%)/-278(24%)/-542(51%),-1030(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,2.16%,5.69%,-2.34%,3.37,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1446,🟢 已滿足進場條件
1449,佳和,2026-07-10 04:11:18,True,13.75,273 張,+226(18%)/+95(3%)/-349(23%)/-186(22%)/-181(38%),-395(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,7,85.7%,2.85%,5.53%,0.0%,1.94,站上60T進場,碰觸20T(布林中線)以上出場,1449,🟢 已滿足進場條件
1455,集盛,2026-07-10 04:11:18,True,9.35,1895 張,+430(6%)/-2100(14%)/+744(19%)/-326(11%)/-864(23%),-2116(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,2.57%,11.98%,-4.67%,6.02,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1455,🟢 已滿足進場條件
1453,大將,2026-07-10 04:11:18,True,11.15,35 張,+12(17%)/+29(36%)/-3(7%)/-16(55%)/-5(10%),+17(6%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,25,76.0%,0.35%,6.95%,-20.54%,5.39,碰觸BBAND下緣進場,站上60T出場,1453,🟢 已滿足進場條件
1460,宏遠,2026-07-10 04:11:18,True,7.2,765 張,-1622(15%)/-1050(17%)/+348(16%)/+217(11%)/+40(3%),-2067(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,0.71%,1.25%,0.26%,0.46,站上60T進場,碰觸20T(布林中線)以上出場,1460,🟢 已滿足進場條件
