股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1414,東和,2026-07-15 03:29:49,True,18.25,67 張,-55(27%)/0(0%)/-54(32%)/+12(4%)/-24(35%),-121(16%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,26,76.9%,0.19%,5.03%,-12.68%,4.33,碰觸BBAND下緣進場,站上60T出場,1414,🟢 已滿足進場條件
1441,大東,2026-07-15 03:29:49,True,9.04,39 張,+3(41%)/0(0%)/-3(39%)/+3(7%)/-10(24%),-7(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,23,87.0%,2.2%,12.73%,-5.77%,3.65,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,1441,🟢 已滿足進場條件
1536,和大,2026-07-15 03:29:52,True,52.6,2204 張,+4797(35%)/0(0%)/+664(5%)/-246(4%)/-478(21%),+4737(14%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] MACD柱狀體翻綠出場,3,100.0%,1.07%,2.5%,0.31%,1.24,站上5T進場,MACD柱狀體翻綠出場,1536,🟢 已滿足進場條件
1563,巧新,2026-07-15 03:29:52,True,61.4,816 張,-269(10%)/0(0%)/-153(7%)/+375(18%)/-299(33%),-346(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,8,75.0%,0.5%,1.84%,-0.88%,0.93,站上60T進場,站上60T出場,1563,🟢 已滿足進場條件
2483,百容,2026-07-15 03:30:03,True,50.4,4172 張,+110(6%)/0(0%)/-254(11%)/+64(3%)/-1296(27%),-1376(12%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,83.3%,1.31%,5.84%,-2.86%,2.98,站上60T進場,碰觸20T(布林中線)以上出場,2483,🟢 已滿足進場條件
2547,日勝生,2026-07-15 03:30:05,True,11.05,2787 張,+1021(29%)/0(0%)/-1230(33%)/+237(5%)/-669(23%),-641(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.6%,9.09%,-6.51%,5.25,站上60T進場,布林通道觸頂出場,2547,🟢 已滿足進場條件
2636,台驊控股,2026-07-15 03:30:06,True,63.5,643 張,+8(3%)/0(0%)/-289(35%)/-360(31%)/-66(9%),-707(24%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,5,100.0%,4.28%,9.0%,1.01%,3.61,站上60T進場,布林通道觸頂出場,2636,🟢 已滿足進場條件
2820,華票,2026-07-15 03:30:07,True,16.55,844 張,-602(24%)/0(0%)/-2687(58%)/-203(7%)/-302(35%),-3794(34%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,12,75.0%,0.81%,3.61%,-0.98%,1.19,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,2820,🟢 已滿足進場條件
2838,聯邦銀,2026-07-15 03:30:07,True,21.05,2885 張,-1497(43%)/0(0%)/-1050(25%)/-1707(30%)/-888(26%),-5142(31%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,23,91.3%,0.75%,8.32%,-10.67%,3.03,碰觸BBAND下緣進場,站上60T出場,2838,🟢 已滿足進場條件
3008,大立光,2026-07-15 03:30:09,True,4070.0,1778 張,-449(30%)/0(0%)/+115(15%)/-230(5%)/-516(28%),-1080(12%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,40,75.0%,1.16%,8.5%,-8.55%,3.11,碰觸BBAND下緣進場,站上60T出場,3008,🟢 已滿足進場條件
3036,文曄,2026-07-15 03:30:10,True,200.0,3411 張,+129(3%)/0(0%)/-1170(13%)/-622(6%)/-845(24%),-2508(10%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,53.15%,101.91%,21.43%,42.86,碰觸BBAND下緣進場,乖離率大於15%停利出場,3036,🟢 已滿足進場條件
3090,日電貿,2026-07-15 03:30:12,True,222.0,5914 張,-353(2%)/0(0%)/-1756(25%)/+98(1%)/-876(13%),-2887(7%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,3,100.0%,57.05%,105.8%,21.34%,43.71,碰觸BBAND下緣進場,乖離率大於15%停利出場,3090,🟢 已滿足進場條件
3406,玉晶光,2026-07-15 03:30:13,True,557.0,1507 張,-69(4%)/0(0%)/-219(9%)/+232(11%)/-437(28%),-493(6%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] 站上60T出場,3,100.0%,4.37%,9.01%,0.83%,4.2,站上5T進場,站上60T出場,3406,🟢 已滿足進場條件
4551,智伸科,2026-07-15 03:30:16,True,198.5,554 張,+276(15%)/0(0%)/+654(29%)/+448(18%)/-186(30%),+1192(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,9,88.9%,3.52%,10.65%,-0.73%,3.39,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,4551,🟢 已滿足進場條件
4737,華廣,2026-07-15 03:30:17,True,58.4,168 張,+22(37%)/0(0%)/+14(5%)/-18(1%)/-49(23%),-31(1%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,7,85.7%,1.69%,4.72%,0.0%,1.63,站上60T進場,碰觸20T(布林中線)以上出場,4737,🟢 已滿足進場條件
6449,鈺邦,2026-07-15 03:30:23,True,291.0,806 張,-104(4%)/0(0%)/-436(17%)/+672(28%)/-272(31%),-140(2%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,100.0%,37.96%,73.08%,14.23%,25.02,碰觸BBAND下緣進場,乖離率大於15%停利出場,6449,🟢 已滿足進場條件
8464,億豐,2026-07-15 03:30:31,True,353.0,189 張,+19(9%)/0(0%)/+155(19%)/+233(41%)/-71(35%),+336(19%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,8,75.0%,1.32%,6.62%,-6.59%,3.83,站上60T進場,碰觸20T(布林中線)以上出場,8464,🟢 已滿足進場條件
