股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
2450,神腦,2026-06-17 13:04:51,True,29.05,527 張,+6(3%)/+66(20%)/-86(21%)/+467(92%)/+14(1%),+467(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,25,80.0%,0.87%,5.32%,-3.93%,1.84,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,2450,🟢 已滿足進場條件
2603,長榮,2026-06-17 13:04:53,True,194.0,29767 張,+1580(7%)/-1297(7%)/-4724(23%)/-2594(8%)/+1776(3%),-5259(3%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,38,78.9%,1.4%,9.6%,-6.05%,2.92,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,2603,🟢 已滿足進場條件
3708,上緯投控,2026-06-17 13:04:59,True,115.0,669 張,-25(4%)/-10(2%)/+120(46%)/-147(28%)/-543(62%),-605(21%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,30,73.3%,1.41%,11.35%,-17.26%,5.29,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,3708,🟢 已滿足進場條件
5306,桂盟,2026-06-17 13:05:01,True,86.2,93 張,-58(29%)/+105(19%)/-71(20%)/-27(19%)/-13(13%),-64(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,4,100.0%,0.69%,1.64%,0.35%,0.63,站上60T進場,站上60T出場,5306,🟢 已滿足進場條件
6442,光聖,2026-06-17 13:05:04,True,1845.0,436 張,-241(18%)/-54(7%)/-17(3%)/-95(15%)/-145(23%),-552(14%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 乖離率大於15%停利出場,9,88.9%,35.36%,102.06%,-2.12%,33.42,直接進場,乖離率大於15%停利出場,6442,🟢 已滿足進場條件
6835,圓裕,2026-06-17 13:05:06,True,36.1,50 張,-82(60%)/-47(49%)/-30(47%)/-9(18%)/-27(37%),-195(47%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,6,100.0%,1.96%,3.01%,0.75%,0.93,站上60T進場,碰觸20T(布林中線)以上出場,6835,🟢 已滿足進場條件
6873,泓德能源,2026-06-17 13:05:06,True,77.5,422 張,+86(19%)/-405(35%)/-159(26%)/-185(31%)/-39(7%),-702(21%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,6,83.3%,1.4%,5.19%,-6.64%,4.32,站上60T進場,布林通道觸頂出場,6873,🟢 已滿足進場條件
8011,台通,2026-06-17 13:05:08,True,17.95,1082 張,-380(40%)/+114(10%)/+131(22%)/-36(5%)/-17(1%),-188(4%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,2.29%,4.73%,0.82%,2.13,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,8011,🟢 已滿足進場條件
8045,達運光電,2026-06-17 13:05:08,True,61.2,149 張,-24(13%)/+43(28%)/+56(25%)/-20(17%)/-3(2%),+52(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,5,100.0%,1.02%,3.33%,0.12%,1.32,站上60T進場,站上60T出場,8045,🟢 已滿足進場條件
9926,新海,2026-06-17 13:05:11,True,49.2,1 張,+11(85%)/+1(12%)/+6(37%)/+11(65%)/-8(100%),+21(38%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 碰觸20T(布林中線)以上出場,8,100.0%,1.06%,1.93%,0.3%,0.53,碰觸BBAND下緣進場,碰觸20T(布林中線)以上出場,9926,🟢 已滿足進場條件
