股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,三大法人5日各別買賣超,三大法人5日買賣超,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key,股票代號,currently_status
1217,愛之味,2026-07-07 04:14:45,True,10.0,324 張,+217(45%)/+552(43%)/+503(38%)/-329(29%)/-124(35%),+819(18%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,19,73.7%,0.7%,5.26%,-5.45%,2.7,碰觸BBAND下緣進場,站上60T出場,1217,🟢 已滿足進場條件
1229,聯華,2026-07-07 04:14:45,True,42.85,3119 張,-609(17%)/-597(20%)/+439(9%)/-1363(28%)/-1114(35%),-3244(17%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,100.0%,2.39%,4.8%,0.93%,1.58,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1229,🟢 已滿足進場條件
1308,亞聚,2026-07-07 04:14:46,True,14.95,3132 張,+1142(49%)/+779(21%)/+477(3%)/-707(4%)/-966(29%),+725(2%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 站上60T出場,7,85.7%,1.13%,5.74%,0.0%,2.05,站上60T進場,站上60T出場,1308,🟢 已滿足進場條件
1313,聯成,2026-07-07 04:14:46,True,13.2,9465 張,+911(15%)/+7815(45%)/+8576(22%)/+1029(3%)/-2413(24%),+15918(15%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,3.81%,5.75%,1.97%,1.89,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,1313,🟢 已滿足進場條件
1312,國喬,2026-07-07 04:14:46,True,13.95,15365 張,-5438(25%)/+17066(32%)/+7308(8%)/-7143(16%)/-5684(35%),+6109(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,8,87.5%,3.38%,7.31%,-7.16%,4.64,站上60T進場,布林通道觸頂出場,1312,🟢 已滿足進場條件
1325,恆大,2026-07-07 04:14:48,True,24.9,65 張,+20(11%)/+27(10%)/-1(0%)/-29(23%)/-25(34%),-8(1%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] KD且RSI大於70且在BBAND中線以上出場,31,71.0%,0.06%,12.16%,-19.01%,8.38,碰觸BBAND下緣進場,KD且RSI大於70且在BBAND中線以上出場,1325,🟢 已滿足進場條件
1326,台化,2026-07-07 04:14:49,True,63.8,37622 張,+1655(5%)/+3904(6%)/+1519(2%)/-15682(12%)/-13885(35%),-22489(6%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] KD且RSI大於70且在BBAND中線以上出場,3,100.0%,0.69%,1.22%,0.1%,0.56,站上5T進場,KD且RSI大於70且在BBAND中線以上出場,1326,🟢 已滿足進場條件
1342,八貫,2026-07-07 04:14:49,True,113.0,411 張,-372(30%)/+290(34%)/+281(43%)/+163(29%)/-156(35%),+206(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 布林通道觸頂出場,4,100.0%,1.35%,3.87%,0.42%,1.68,站上60T進場,布林通道觸頂出場,1342,🟢 已滿足進場條件
1402,遠東新,2026-07-07 04:14:50,True,28.45,11249 張,-3494(26%)/+298(3%)/+10716(42%)/-1862(15%)/-4075(35%),+1583(2%),[進] 60分K之KD且RSI<20 且 直接進場；[出] 站上60T出場,38,81.6%,0.46%,8.05%,-11.5%,3.49,直接進場,站上60T出場,1402,🟢 已滿足進場條件
1337,再生-KY,2026-07-07 04:14:49,True,5.25,684 張,-22(4%)/-12(1%)/-86(2%)/-601(15%)/-245(35%),-966(9%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,0.27%,2.17%,-4.41%,2.66,站上60T進場,碰觸20T(布林中線)以上出場,1337,🟢 已滿足進場條件
1324,地球,2026-07-07 04:14:48,True,10.55,53 張,+51(16%)/-25(27%)/+49(13%)/-41(27%)/-7(12%),+27(3%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,100.0%,4.05%,9.06%,0.39%,3.48,站上60T進場,碰觸20T(布林中線)以上出場,1324,🟢 已滿足進場條件
1438,三地開發,2026-07-07 04:14:52,True,22.1,15 張,+1(3%)/0(0%)/+16(40%)/-4(10%)/-6(37%),+7(5%),[進] 60分K之KD且RSI<20 且 站上5T進場；[出] MACD柱狀體翻綠出場,3,100.0%,3.42%,7.19%,1.06%,3.3,站上5T進場,MACD柱狀體翻綠出場,1438,🟢 已滿足進場條件
1447,力鵬,2026-07-07 04:14:52,True,9.0,6220 張,-11(0%)/+2140(6%)/-3739(10%)/-602(3%)/-2344(35%),-4556(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,10,80.0%,1.77%,9.18%,-5.85%,3.8,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1447,🟢 已滿足進場條件
1446,宏和,2026-07-07 04:14:52,True,17.2,357 張,+290(23%)/-136(19%)/+83(8%)/-116(12%)/-129(35%),-8(0%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,4,75.0%,2.16%,5.69%,-2.34%,3.37,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1446,🟢 已滿足進場條件
1455,集盛,2026-07-07 04:14:53,True,10.3,2904 張,-395(18%)/+1590(33%)/+430(6%)/-2100(14%)/-1074(35%),-1549(5%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] KD且RSI大於70且在BBAND中線以上出場,5,80.0%,2.57%,11.98%,-4.67%,6.02,站上60T進場,KD且RSI大於70且在BBAND中線以上出場,1455,🟢 已滿足進場條件
1460,宏遠,2026-07-07 04:14:53,True,7.82,1426 張,+664(30%)/+807(18%)/-1622(15%)/-1050(17%)/-234(15%),-1435(6%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,4,100.0%,0.71%,1.25%,0.26%,0.46,站上60T進場,碰觸20T(布林中線)以上出場,1460,🟢 已滿足進場條件
1471,首利,2026-07-07 04:14:54,True,10.65,473 張,+11(3%)/+195(30%)/+288(32%)/-7(1%)/-141(29%),+346(11%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 乖離率大於15%停利出場,4,75.0%,7.55%,29.09%,-36.39%,29.7,碰觸BBAND下緣進場,乖離率大於15%停利出場,1471,🟢 已滿足進場條件
1473,台南,2026-07-07 04:14:55,True,20.4,24 張,+57(43%)/0(0%)/+8(5%)/-31(20%)/-9(35%),+25(4%),[進] 60分K之KD且RSI<20 且 站上60T進場；[出] 碰觸20T(布林中線)以上出場,5,80.0%,4.16%,12.09%,-0.93%,5.02,站上60T進場,碰觸20T(布林中線)以上出場,1473,🟢 已滿足進場條件
1506,正道,2026-07-07 04:14:55,True,10.2,270 張,-8(7%)/+144(36%)/+58(18%)/-8(3%)/-72(25%),+114(8%),[進] 60分K之KD且RSI<20 且 碰觸BBAND下緣進場；[出] 站上60T出場,28,78.6%,0.98%,5.34%,-8.05%,2.58,碰觸BBAND下緣進場,站上60T出場,1506,🟢 已滿足進場條件
